ParticleID,Start Latitude,Start Longitude,End Latitude,End Longitude,Total Distance,Net Displacement,Straightness Index,Average Velocity,Max Velocity,Velocity Std Dev,Min Distance to Shore,Avg Distance to Shore,Shore Distance Std Dev,Final Distance to Shore,Total Time Steps,Direction Change Std Dev,Beached,Beaching Time Step,Beaching Distance,VelocityU at Beaching,VelocityV at Beaching,Time in Coastal Zone (steps),Mean Curvature,95% Curvature,Dominant Freq (1/h),Curvature Total Energy,High/Low Freq Ratio
15,53.1617,4.66219,60.5102,4.80747,17.432591281740056,7.34993595403388,0.4216203910965689,0.07768391904641167,0.28333974959048724,0.05368940906884404,3569.54,139958.3251457011,73386.01553115193,3569.54,6931,80.71316583125086,True,6931.0,3569.54,0.0384257,0.0636931,13,28.878246061884383,115.54552566764103,0.002308136180034622,83162581786.10773,0.1279959081284476
16,53.2675,4.73766,60.632,4.74665,17.191906449618664,7.36450548713897,0.4283704956585733,0.07746189017619634,0.2911491067357068,0.05420884383785544,3711.99,132032.080086056,69374.06639429877,3711.99,6855,79.95371910765462,True,6855.0,3711.99,0.012877,0.0124104,28,29.47211870533366,116.32032774090408,0.002625437572928821,88780593647.45866,0.16374476036426544
17,53.3734,4.84688,60.6442,4.7334,16.851290887722886,7.271685523343265,0.431520977935352,0.07696834654382735,0.2969356974514853,0.05442460369411656,2263.48,121119.37629323086,67396.70757843794,2263.48,6765,78.61097499672118,True,6765.0,2263.48,0.15895,-0.00262251,13,29.014364015217318,109.34191306694736,0.017292344073307715,80235457570.80038,0.1510351306159085
18,53.4386,5.04824,60.5914,4.74779,16.362726485967187,7.159107349558322,0.43752533269428134,0.075497712950601,0.30114535436728884,0.054033726597792604,2448.39,106946.92739214809,67850.21263774687,2448.39,6698,76.88105083008405,True,6698.0,2448.39,0.0939108,0.0550747,13,29.203332179957386,108.2518197134179,0.0022391401701746527,76360847270.69664,0.14861058600612326
19,53.4785,5.23303,59.9678,5.00736,14.231822903760989,6.493222731348433,0.4562467348882267,0.07726435608907864,0.31032836128204594,0.05256362791626549,4748.6,108518.65714963953,65067.82323449864,4748.6,5686,75.54500635145001,True,5686.0,4748.6,0.034606,0.00133745,13,28.866469786485435,107.10386950755532,0.017232284156848954,54532893073.53376,0.14241426387395076
20,53.5034,5.42622,59.9627,5.02703,13.854964629483824,6.471623377955487,0.46709779137101926,0.07579672376683011,0.31532018475511525,0.05314511743002365,4740.62,98559.54458894403,64758.36011046114,4740.62,5643,74.15872704623952,True,5643.0,4740.62,0.0191395,-0.00632996,22,29.646345937824236,110.58769457105117,0.010985116938341602,75689139228.54016,0.38280829632215324
21,53.5185,5.61923,59.109,5.2075,12.071352320347948,5.605641073320694,0.4643755665942749,0.08226814053343527,0.31753028865290944,0.054339707892827716,3876.32,109120.29093295104,56745.60946917299,3876.32,4533,76.36796524696493,True,4533.0,3876.32,-0.018001,0.0753784,13,28.10867236930539,102.79870948797871,0.0026466696074106746,41787879486.62864,0.33222575213215166
22,53.5583,5.91293,59.0052,5.33847,11.62650116892447,5.477109082499635,0.4710883354262205,0.08198051016845799,0.3201928517409469,0.055597835759511674,3421.34,97014.15134124088,57689.63011175365,3421.34,4383,75.87995409754782,True,4383.0,3421.34,0.0966933,0.0190181,13,28.990109599093532,107.92988326377711,0.002281021897810219,60701169396.491615,0.6651308968908508
23,53.5684,6.08927,59.0474,5.34263,11.344011066614527,5.5296394357679475,0.4874501094274934,0.08271225617311725,0.3184000942603504,0.056078610961659656,4827.33,89499.59860920897,59539.40820769891,4827.33,4234,75.28089592010762,True,4234.0,4827.33,0.0107942,0.00751978,13,29.293941631989654,108.9820740262346,0.0025974025974025974,59061456133.040245,0.6957628033559202
24,53.6036,6.25722,58.5828,5.58008,10.205448202567652,5.0250324595568525,0.4923872386410793,0.08579409458275451,0.3227842464820735,0.05749260865635313,4853.97,87151.72643887831,62421.76734532407,4853.97,3672,76.30768674328458,True,3672.0,4853.97,-0.0133769,0.028208,13,28.52894760149155,112.26275860926815,0.0021780560849441874,24186073416.533226,0.2613909516835954
25,53.6337,6.45037,58.4803,5.75789,9.184863073440965,4.895820677925206,0.5330314277718529,0.08880483283173152,0.33067836315368443,0.058971922854209456,4034.35,83637.68893617022,64478.61679286591,4034.35,3195,75.62513979582262,True,3195.0,4034.35,-0.0182815,0.0618442,13,27.694408065410823,106.19531042648431,0.04411764705882353,16153823694.997898,0.15363042371494207
26,53.6886,6.60998,58.3061,6.13742,8.155384354658773,4.64161816650185,0.5691476899982427,0.08290484095888186,0.34396196572295606,0.06221159699783016,4659.47,73310.8020473996,67151.42789411446,4659.47,3037,72.78361996268458,True,3037.0,4659.47,-0.0226303,0.0244694,13,29.430400472647836,109.97070134190118,0.0026333113890717576,29002628288.774834,0.6736471826065267
27,53.7431,6.84523,58.0428,6.60541,6.807001284817806,4.3063829047589355,0.6326402368049793,0.09344222390147669,0.34950806370812104,0.06288766623205135,4126.42,79336.67246557085,67314.76977827206,4126.42,2250,68.06423198149635,True,2250.0,4126.42,-0.0424914,0.054314,13,27.217808013049538,102.12155261483193,0.02310084406930253,12503347531.522087,0.46625016829587446
28,53.7581,7.04676,58.0305,6.61778,5.480144171037386,4.293882345896315,0.7835345589244758,0.11752305072546242,0.35237116898236726,0.06153585769284297,4679.81,102570.46869535044,59715.12174768157,4679.81,1440,43.11244842633049,True,1440.0,4679.81,-0.00271801,0.0146197,13,25.962806219510686,95.33778739830731,0.002081887578070784,5210018728.528881,0.33351395446099746
29,53.8029,7.26502,58.0186,6.77493,5.309924953501017,4.244091740066417,0.7992752773780993,0.12013376258198925,0.3532287392611196,0.06112792246247764,4495.04,94089.0908931186,49731.06596178278,4495.04,1365,41.601639387712744,True,1365.0,4495.04,0.0331872,0.0121603,13,26.34351715538801,95.57588261367448,0.0021961932650073207,4833877869.620209,0.2909173633488585
30,53.8178,7.5001,57.9536,7.06849,5.190446868240491,4.158260313171847,0.801137246701353,0.12140320654079483,0.35416921235194904,0.0599704713643663,3572.05,81219.47312169312,42705.35061081706,3572.05,1322,41.065610607906926,True,1322.0,3572.05,0.01656,0.0729952,13,25.135393553466262,94.94569486887082,0.0022675736961451248,4259612991.2731395,0.32100078266713594
31,53.8429,7.7184,57.9689,7.35869,5.139607279722332,4.141650309248715,0.8058301118821024,0.11855938511087154,0.3482615498414948,0.05932043661555115,3703.78,65548.18463487332,36745.221119535854,3703.78,1341,40.74259005184255,True,1341.0,3703.78,-0.00743189,0.0338896,13,24.927232588699212,93.62860793059345,0.0022354694485842027,4425012517.38247,0.387783404314229
32,53.8529,7.91994,58.0275,8.00077,5.978320388416934,4.17538245540454,0.6984206573295055,0.08213160768180496,0.3208845121239104,0.06276855557961893,4108.95,37655.22412599822,30703.61183895192,4108.95,2253,66.70222614534872,True,2253.0,4108.95,-0.0103383,0.0329023,41,28.326372585923004,98.97855477382868,0.0022182786157941437,10654286960.414497,0.5200453031039586
33,51.0719,1.83061,54.9008,4.85116,17.325756079515195,4.876904501064172,0.2814829251134555,0.06105719092559227,0.30147441678492387,0.04555738227262528,11485.6,93477.82775114155,38286.34747128692,172046.0,8759,98.80035983524382,False,,,,,0,36.606692165117735,134.6979457667361,0.00011415525114155251,155713935047.3242,0.15713182745905638
34,51.0984,2.03202,55.4407,5.03285,18.18717811546705,5.278309386432365,0.29022146002647303,0.06409464536458762,0.30113932823178374,0.04730987278504556,10321.4,121581.05336757992,48520.025527832484,227538.0,8759,97.6987612492306,False,,,,,0,35.037850760330414,131.0303391160841,0.00011415525114155251,141286219213.66263,0.14308357975331756
35,51.1407,2.24183,55.8988,5.16744,18.803356778648038,5.585580496430071,0.2970523062548449,0.06626548126039648,0.2882047465604965,0.04810213152511947,10833.5,154055.5591780822,60227.64299864857,275330.0,8759,96.89869228791004,False,,,,,0,33.650482685917645,123.96233305292463,0.00011415525114155251,129289275855.37724,0.12821943648810075
36,51.1564,2.43485,56.1911,5.26333,19.219603991644558,5.774816291484951,0.3004648948019672,0.0677307262213407,0.3039531044371812,0.0487509354278555,10282.1,179292.2050456621,69252.34975773387,257411.0,8759,96.54550423896423,False,,,,,0,33.00142916994128,123.32540521083938,0.00228310502283105,126644853257.83679,0.135771217714502
37,51.2199,1.70501,54.7079,4.76408,16.906908225978032,4.639402252973976,0.2744086731272001,0.05958439538965413,0.2906308803711161,0.04470220098051483,14905.1,84505.79011415524,36139.55230282859,154072.0,8759,98.98001044692582,False,,,,,0,37.06767819825863,133.9227924223702,0.00011415525114155251,164828430449.26083,0.17607116635304607
38,51.2464,1.90645,55.4751,5.00889,18.159443523535675,5.244715210914695,0.2888147538286206,0.0639973570494897,0.2971288192592735,0.04725261912435091,21342.7,121398.04726027398,50910.340774589306,231731.0,8759,97.48817230315393,False,,,,,0,35.44432817062276,131.81326129351754,0.00011415525114155251,142990884868.1067,0.14435120576576374
39,51.3097,2.12475,56.0692,5.14223,18.967129634254935,5.635425964414759,0.2971153818781884,0.06684408439685119,0.2951948529649526,0.04823690432341205,29049.8,165459.59760273973,67606.68178530893,274995.0,8759,96.61978003217021,False,,,,,0,33.367515518870135,122.19285364345532,0.00011415525114155251,131041549900.29944,0.1391494997429176
40,51.394,2.41868,56.7629,5.30919,20.225405662532097,6.097551579945843,0.3014798161127447,0.07128032047677749,0.3167904162691795,0.05058983261806998,36084.8,225155.7517579909,84829.14894913246,195977.0,8759,95.58124706448875,False,,,,,0,31.394411983691455,118.77931426734776,0.00228310502283105,133577185530.05988,0.12881586215105018
41,51.541,2.71265,57.1304,5.52299,21.43213602741375,6.256149236998751,0.2919050732505868,0.07552897642970995,0.3266782715692766,0.05266857573330021,40424.7,251477.62828767125,87784.1099062632,149860.0,8759,94.63412943844115,False,,,,,0,28.91654877862216,108.10948664337766,0.023059360730593607,114542423159.32784,0.11821469416825386
42,51.6875,2.97302,57.2619,5.76848,22.205039015836206,6.236067027510205,0.28084017429839964,0.07824649117581206,0.336062654798417,0.05381096434435541,43258.4,251140.5642579909,81655.58779922352,127530.0,8759,93.54900943284528,False,,,,,0,27.944660820285552,105.13803758946936,0.020662100456621004,117110981542.4716,0.1387829319862422
43,51.8283,3.1578,57.3402,5.96185,22.741828876601247,6.184152166020824,0.27192853308221016,0.08014009085132716,0.3374718713413608,0.05464351613908346,43722.3,246778.17039954336,74809.33412872179,108390.0,8759,92.11071300765438,False,,,,,0,27.836279909987883,107.37503888760335,0.00228310502283105,118736498047.55684,0.11699123538057088
44,51.948,3.35093,57.4081,6.14458,23.131995879532205,6.1332839761827405,0.2651428786397818,0.08151763308564725,0.33230897950876986,0.05518142328858505,43111.5,239700.1117694064,74104.78152179265,90688.5,8759,91.03984012876937,False,,,,,0,27.114057655028894,103.87563963403684,0.00228310502283105,115808583531.42758,0.12085018339434904
45,52.088,3.58606,57.5175,6.37077,23.447205910687657,6.101973454063855,0.2602430958002747,0.0826347780644533,0.3185336030311402,0.05512914760213515,39839.7,227261.65922374427,78566.34089505501,67947.4,8759,89.59105430138462,False,,,,,0,26.77244751411675,102.24178661392997,0.0005707762557077625,115091212894.50899,0.1444588863534994
46,52.2122,3.7624,57.7933,6.55727,23.419104068328284,6.241792653308822,0.26652568070484595,0.08254348286075,0.31824762932188516,0.05357839795817609,27589.6,211930.91003424657,91023.0766163915,31814.9,8759,87.91581295294935,False,,,,,0,26.702152525596343,101.38385148022527,0.0021689497716894978,116821930925.64714,0.13098274405229252
47,52.3822,3.93039,59.218,5.10364,19.224939669981957,6.93575354251433,0.3607685465637063,0.07849811563625282,0.31402804887621105,0.05248397393069415,3721.17,216550.14295253207,87395.55068893451,3721.17,7562,84.82610155021516,True,7562.0,3721.17,0.0275002,0.0684094,13,27.351382329183934,103.03869107860382,0.002247785270395346,89162026569.97078,0.16097360751760723
48,52.4491,4.00598,59.3657,5.11449,19.168578808195342,7.004866164324622,0.36543482093360824,0.07826889765805901,0.3087533777386087,0.052298769427289664,3355.0,207146.3443761565,89230.8253734022,3355.0,7565,84.41125192819234,True,7565.0,3355.0,0.0153568,0.040159,19,27.164018540386465,104.03066110411118,0.002246893999471319,84871448069.89954,0.1954447334367325
49,52.6642,4.11523,59.7609,5.07713,18.886171937332517,7.161592176325037,0.3791976584820047,0.07723738769898286,0.2883430930974418,0.0524621360564595,3935.05,186572.24038400425,84619.94474154519,3935.05,7551,83.29083782459037,True,7551.0,3935.05,0.0353632,0.0356896,13,27.899514356532986,107.58004588006077,0.021451271186440676,82981405328.94876,0.1938051302155035
50,52.8528,4.16561,59.9965,4.97794,18.544166209581682,7.189737805991254,0.3877088743022779,0.07775427513034215,0.2807153238994979,0.05286439525160323,3934.27,176531.36711687257,79190.1674137479,3934.27,7366,82.84375032472376,True,7366.0,3934.27,0.0188563,0.020511,13,28.157115404039523,109.81009053469525,0.017239038957513234,84440714631.29327,0.1541038383671097
51,53.0153,4.20756,60.2917,4.88203,18.296081515267765,7.307592403856412,0.39940751235494615,0.07738784860352806,0.27318901080570573,0.053249548338179,4027.81,166157.1168511163,78048.46564411435,4027.81,7300,81.9770387221627,True,7300.0,4027.81,0.0392913,0.0100285,13,28.60847179150271,107.73146147493345,0.01725790987535954,86041216707.37433,0.15379266999955932
52,53.1266,4.27471,60.4766,4.8166,18.07012474543759,7.369948763193671,0.40785267766645955,0.07712104398635189,0.2723737189451288,0.05369127647177592,3821.55,157324.20789997236,77174.32074458849,3821.55,7237,81.41354291257132,True,7237.0,3821.55,0.0143152,0.0362702,13,28.8578625801282,110.08272995937521,0.017269964078474715,95312560032.25308,0.2055536073483303
53,53.2628,4.34184,60.5742,4.74046,17.61745065470312,7.322258385525601,0.41562530975904083,0.07830318918018546,0.2798728144032571,0.054046260759637685,4103.72,153212.70232263635,72344.5620086532,4103.72,6948,81.04675755438312,True,6948.0,4103.72,0.0257516,-0.00315026,13,29.04898806021208,113.95617735667427,0.017268671751331125,86628613740.41304,0.15625247637792486
54,53.3835,4.45095,60.7146,4.70262,17.384349685021398,7.335418529225172,0.42195530244916046,0.07817002439014185,0.2883143416550762,0.05459423919155629,2718.5,143527.50858015713,69251.18648244863,2718.5,6873,80.49506595125169,True,6873.0,2718.5,0.0958801,0.0145615,13,29.42557137262635,108.07266935437607,0.011492580739016585,93393232929.50148,0.19531463848729813
55,53.4688,4.59364,60.7059,4.70322,17.0488047955668,7.237929551080196,0.42454175749389045,0.07769064493104984,0.2931878764018049,0.054886181370798,2794.0,132088.70051467334,67525.85156796876,2794.0,6780,79.42583814531245,True,6780.0,2794.0,0.0706123,0.0939002,13,29.09648250263975,106.23925661425143,0.002654475741041144,85536587202.68321,0.15924553183536022
56,53.5639,4.88743,60.6497,4.72539,16.41966131257928,7.087652545208469,0.43165643981819174,0.0758685576212641,0.3035532348238114,0.05433860175016976,1791.07,109837.38088151801,68422.7036845965,1791.07,6692,76.87273335400766,True,6692.0,1791.07,0.0647927,0.0834227,13,29.184327447908622,106.03969855564276,0.0022411474675033617,95583394559.46405,0.31136352386298816
57,53.5939,5.13086,60.0556,4.98451,14.298682078975322,6.463357116274793,0.4520246747620514,0.07781886343524154,0.3112654160680238,0.053022520605361514,4286.94,108937.43262026431,65198.70931243727,4286.94,5674,75.6176255325481,True,5674.0,4286.94,0.0285109,0.00759636,21,29.54279847444354,109.00050607980879,0.017268722466960353,110747468104.8709,0.6492640509701707
58,53.6238,5.55898,59.1039,5.26105,12.014378510291582,5.488192625528007,0.45680204105662153,0.08270301025840159,0.32344423609642514,0.055091071855750025,3604.49,107975.14306527065,57333.86953814398,3604.49,4488,76.56948758649882,True,4488.0,3604.49,-0.0715731,0.0607892,13,28.72821802895782,106.68960446413097,0.002673201158387169,35562011396.66901,0.18315419673884648
59,53.6987,5.87802,59.0998,5.21277,11.502846998831206,5.441914991296722,0.47309287795009963,0.08386234292479512,0.3238274010410484,0.05662300786493294,4691.12,94059.41729933901,59586.89468354279,4691.12,4235,76.05768892566248,True,4235.0,4691.12,0.0122134,0.00777525,13,29.021303281375086,113.52537545690657,0.0025967894239848914,33022882652.98776,0.16526418234041076
60,53.7544,6.05579,58.9805,5.33614,10.85252619526246,5.275416318405593,0.4861003072914501,0.08380328380344026,0.3281827926095456,0.05745771007488145,4924.34,84101.83874968742,63849.818452537926,4924.34,3998,75.50460901493989,True,3998.0,4924.34,0.00156154,0.00447795,13,28.1793242897951,113.90646785050455,0.0022505626406601653,24817107378.344666,0.1443183486543119
61,53.844,6.34977,58.4017,5.84903,8.406097545509084,4.585124844276323,0.5454522528977674,0.08684078669610315,0.33711935992019204,0.062230688210973724,4343.0,80403.85399531928,70987.19626236732,4343.0,2990,74.0381699823392,True,2990.0,4343.0,-0.00144513,0.0258238,13,28.02586443451556,105.42415403068756,0.0050150451354062184,19621631012.342216,0.2623481417966767
62,53.8639,6.6101,58.2594,6.31511,7.2611594727128175,4.4053875368802675,0.6067057958767549,0.09418587597847913,0.34537735015631815,0.06182942704751262,3944.6,82238.39751154008,70816.24814425677,3944.6,2382,69.11756211982198,True,2382.0,3944.6,-0.0375598,0.0543118,13,26.526575562308043,97.07501556689927,0.005035669324381032,10975977028.773417,0.2463450698752936
63,53.9185,6.97956,58.1597,6.54408,5.471856638944121,4.263498595097692,0.7791685485240344,0.11196770365993688,0.353583984457724,0.06550518689477995,4745.47,97276.116,59800.06770015005,4745.47,1509,50.660481712679484,True,1509.0,4745.47,0.00772092,-0.00460015,26,26.15050923882517,99.05154120041118,0.001986754966887417,5570276010.075471,0.32846918483809207
64,53.9631,7.27345,58.0234,6.79322,5.149589080536405,4.088600853947478,0.7939664291663424,0.1216657208363034,0.35691393865328375,0.06082586344017342,3680.64,91541.10653435114,44456.48073975679,3680.64,1309,45.36386064483556,True,1309.0,3680.64,0.0177107,0.0401096,13,26.421987181086564,97.39868688670526,0.0022900763358778627,5576974417.733032,0.41898456620436536
65,53.978,7.58411,57.9774,7.18686,5.031839131616603,4.01908048221232,0.7987299230134749,0.12010985735174509,0.3582538601187711,0.06039839347070433,2414.58,70914.04781538462,36081.764811452704,2414.58,1299,45.01198251563654,True,1299.0,2414.58,0.0449778,0.0804245,13,25.574444878079863,97.97218763815421,0.0023076923076923075,4525480066.474635,0.4080787284853243
66,54.0077,7.82768,54.1607,7.89109,0.16866217721791374,0.16561952813602515,0.9819600983926737,0.0991303272469415,0.16777819833413996,0.0322573767369879,1836.48,11318.938548387097,5650.051717282191,1836.48,61,10.804518241801048,True,61.0,1836.48,0.0524271,0.153694,13,12.842660888590505,33.894026582803555,0.0967741935483871,241430.68980059566,0.10110618704764732
67,51.4776,1.63789,54.6579,4.71913,16.587533261822948,4.428131437480144,0.26695539159349957,0.05845874022369157,0.28652744117660006,0.044329621094625814,8498.14,79620.0474783105,37365.328117397425,150480.0,8759,99.002151696074,False,,,,,0,37.52475004210762,134.5584927741648,0.00011415525114155251,160998706611.3264,0.17167035712115797
68,51.5879,2.01591,56.2694,5.08962,19.080947798844317,5.600369221229972,0.2935058195363425,0.06724865907435316,0.31240570928361727,0.0483162645559293,14554.9,176871.50170091324,79003.94559931794,255785.0,8759,96.29143470259439,False,,,,,0,32.78479167516844,121.09308060277499,0.00228310502283105,127874813670.12926,0.12825161536238083
69,51.6351,2.16708,56.8115,5.17974,20.156229239257357,5.989260157615464,0.2971418952683103,0.0710384585895591,0.31529946177245527,0.0503499207736613,23847.4,224738.3174200913,89381.32777404654,196017.0,8759,95.22487659509902,False,,,,,0,31.03234842764465,117.09759563500346,0.00228310502283105,130222044795.56514,0.1422321684470735
70,51.7814,2.56173,57.2389,5.51833,21.873461708793826,6.206914677196718,0.28376462582058243,0.07708173174055644,0.33507873770569213,0.053200398881909056,71662.6,264092.6101141552,89358.73901634797,138469.0,8759,94.19817788635115,False,,,,,0,27.980114239348044,106.43989305750438,0.020662100456621004,112318496132.66043,0.13857319892266787
71,51.9427,2.80525,57.3444,5.76586,22.61276816001188,6.159835587262048,0.2724051979693057,0.07968679062745773,0.33917251441325547,0.05431670657606286,76942.4,260875.95575342467,79261.97203327992,118926.0,8759,92.4453067149999,False,,,,,0,27.852881719607254,107.0563875934354,0.0005707762557077625,117097716959.88763,0.11505165627404947
72,52.0879,3.01515,57.432,5.98253,23.120645823717823,6.112671173423289,0.264381506469544,0.08147890652886164,0.332000419195895,0.05509964767080918,76157.9,254479.99941780823,77301.67285956284,99032.1,8759,91.32087131581383,False,,,,,0,27.05211456936299,105.65630705423243,0.00228310502283105,118118914078.37218,0.1311463443887636
73,52.2635,3.17469,57.5593,6.20106,23.463153856341645,6.099542033374309,0.25996258093520186,0.08269301119675629,0.31640843521309603,0.05507866387882824,63914.7,245742.0571347032,82879.61193212713,73109.8,8759,89.74662724242592,False,,,,,0,27.08045160616512,105.07397979132107,0.0021689497716894978,116856392276.47041,0.13341048830839436
74,52.4129,3.35943,57.8911,6.45399,23.431103786738372,6.291818245435894,0.2685241934268996,0.0825841191724112,0.31763947203079157,0.05346889807946976,26971.0,228354.839086758,97637.85671019381,26971.0,8759,87.89462298483072,False,,,,,0,27.343965825290983,102.20214011184412,0.027968036529680364,139040122480.25516,0.18896936746120832
75,52.5207,3.4854,59.2569,4.88652,19.205502244911905,6.880372642117581,0.3582500761697285,0.07829833077742783,0.3180577087762534,0.052432032976582006,4109.37,240743.5021066526,85769.31455726147,4109.37,7575,85.7066311970249,True,7575.0,4109.37,0.0258672,0.0180513,13,27.852895375459735,104.16165628133005,0.01729144667370644,100702699397.54173,0.24453640873155147
76,52.6896,3.65336,59.509,5.18621,19.410909415216437,6.9895525953025075,0.3600837264133187,0.07575406674303989,0.3020384346420171,0.05241194072229091,4710.55,209840.2865604854,93910.86040944664,4710.55,7910,84.1495947868072,True,7910.0,4710.55,0.019631,0.00661631,13,27.769140595892672,105.24300123270518,0.03223359878649981,88148591548.95096,0.1749236300778939
77,52.8374,3.73735,59.8463,5.03253,19.01010274007281,7.1275641310618845,0.3749355923278185,0.07768242898008809,0.2944972220751836,0.052320675326033926,3626.15,205490.1223137981,82234.89863484712,3626.15,7558,83.6466854812627,True,7558.0,3626.15,0.0223223,0.0541144,13,28.071433380552392,107.91019961982023,0.029765842042598228,82240792789.88477,0.1572608756481114
