ParticleID,Start Latitude,Start Longitude,End Latitude,End Longitude,Total Distance,Net Displacement,Straightness Index,Average Velocity,Max Velocity,Velocity Std Dev,Min Distance to Shore,Avg Distance to Shore,Shore Distance Std Dev,Final Distance to Shore,Total Time Steps,Direction Change Std Dev,Beached,Beaching Time Step,Beaching Distance,VelocityU at Beaching,VelocityV at Beaching,Time in Coastal Zone (steps)
0,52.2004,4.30061,53.5419,6.09652,7.621960173929164,2.2416322129421657,0.2941018008214797,0.043625866658023926,0.3059911686362206,0.036088123752768084,6730.07,6740.990915525113,6.40491700404378,6732.0,8759,105.00512179104496,False,,,,,0
1,51.2553,2.59477,51.4411,3.06917,7.53950554197321,0.5094869968900092,0.06757565122190602,0.03857691770835951,0.26677049879812426,0.034278673951636134,15084.0,15094.855627853882,5.580453329384122,15089.6,8759,116.62260581165272,False,,,,,0
2,51.3345,2.95593,51.2054,2.61735,6.133064955982776,0.3623578706196406,0.059082672891987265,0.033609897302360116,0.19731069387704256,0.030237250599749178,9034.78,9042.578958904109,2.756832144616984,9048.34,8759,121.97115000434114,False,,,,,0
3,51.4498,3.21597,51.2551,2.7289,6.332023222820627,0.5245429199789107,0.08283970249642432,0.03455243464923253,0.20014656592107696,0.030865352035933772,10381.2,10391.96053652968,4.376899518853513,10387.9,8759,121.94227881515127,False,,,,,0
4,51.6076,3.39283,52.8934,4.62448,6.433520605021054,1.7805177231636884,0.27675635666326764,0.03916387301909719,0.25793151226246086,0.036393120825383554,9064.91,9072.232206621004,4.1065161789507725,9072.35,8759,103.79106159022514,False,,,,,0
5,51.7544,3.54357,53.6897,6.41643,9.239597776937961,3.463915511325301,0.3748989506849784,0.05324807507826877,0.24817218585490194,0.0420673643208105,16203.3,16214.369121004565,4.620051618006714,16204.2,8759,97.9727400731591,False,,,,,0
6,51.8729,3.72012,53.668,6.38651,9.544667814851216,3.214345912016937,0.33676875658422717,0.05537665425189303,0.2736767088362472,0.041996332777114176,15283.2,15290.120068493148,3.1035331882898536,15296.5,8759,102.65832396345978,False,,,,,0
7,51.999,3.88783,53.6006,6.2717,7.847696432873635,2.871925962990688,0.3659578307540445,0.04547754864646648,0.2296319668774363,0.03687184096647363,10212.5,10219.086198630137,2.0149923691073326,10216.9,8759,98.11902332020821,False,,,,,0
8,52.0811,4.08997,53.5932,6.26487,8.376176606156388,2.6488934331150453,0.31624135421979294,0.04810617078070366,0.27515443555617997,0.0374890876516838,9595.09,9603.506922374429,3.5516377719010452,9606.02,8759,102.79595570841896,False,,,,,0
9,52.3189,4.35865,53.6149,6.34395,8.865348661071925,2.3708715886778853,0.26743128548214584,0.05363492558731418,0.3219586609478925,0.041562818889522894,11308.6,11316.99689497717,4.23490968570203,11324.5,8759,107.84471377335437,False,,,,,0
10,52.4736,4.4087,53.7523,6.61607,9.781429476100083,2.5509911812666077,0.2607994248181917,0.06051984503027861,0.33931203366983614,0.045575685814720004,16967.5,16975.492979452054,2.783828626086798,16979.3,8759,104.9323997744997,False,,,,,0
11,52.5756,4.5177,53.6001,6.27121,8.609590942143697,2.0308612877545316,0.23588359788541458,0.05264748157216896,0.31883434661836546,0.040095686885222206,10167.0,10179.793196347033,4.19136263986887,10171.7,8759,109.64633203269257,False,,,,,0
12,52.6935,4.51774,53.654,6.41283,9.001049289334853,2.1246002819589394,0.23603917872956567,0.056679828040712324,0.3266504254018966,0.04350101963041249,12692.7,12705.60734018265,5.798610307333879,12707.7,8759,108.5636862326908,False,,,,,0
13,52.857,4.58513,53.6233,6.34973,8.781824572450045,1.923805824401205,0.21906675640464104,0.05557890697684182,0.3239014562660224,0.04295093870404145,11764.2,11768.796289954338,1.6050500215923698,11766.6,8759,108.68366154425391,False,,,,,0
14,53.0244,4.56873,53.6221,6.34877,8.818620358568893,1.877708095418455,0.21292538050965312,0.05541326842794835,0.32366596019235633,0.04246512200844444,11685.2,11694.059611872146,3.970890349227224,11705.0,8759,109.24090334881778,False,,,,,0
15,53.1612,4.66269,53.6275,6.35327,8.866528415900238,1.7537093334985703,0.19778985091320123,0.05599794820717027,0.3245652814766237,0.042952301399999504,11988.4,11995.857374429224,2.527288754282958,11998.8,8759,109.17225680099024,False,,,,,0
16,53.2674,4.73774,53.6647,6.41213,9.150845418260433,1.7208803450850392,0.18805697904709845,0.05873511839430174,0.32995233023271714,0.045303233070612604,13800.0,13807.818915525115,3.5889629191090973,13808.5,8759,110.49092454229071,False,,,,,0
17,53.3719,4.84741,53.701,6.53891,9.430523023788442,1.7232176473098229,0.18272768572464282,0.060750502764062235,0.34073170230081323,0.04657227502956526,16011.8,16017.880228310503,2.469320731109714,16019.3,8759,111.28554353747025,False,,,,,0
18,53.4369,5.0485,53.6736,6.41416,9.151668747638213,1.3860209686725522,0.15145008051457773,0.05912345219609154,0.33665348493162817,0.045652007705661045,14618.8,14622.984657534245,1.8640400414190488,14623.1,8759,115.40028453283551,False,,,,,0
19,53.4771,5.23338,53.5877,6.29639,8.066683476619488,1.068748155600747,0.1324891646856371,0.05135821391694013,0.31906820526321644,0.04021285679174895,8589.89,8597.709232876714,2.8565022767137687,8592.37,8759,114.24169282207545,False,,,,,0
20,53.502,5.42634,53.5812,6.29364,8.001837320152129,0.8709086806319021,0.10883858866245291,0.05039099251223034,0.3164109506259858,0.0392888868543295,7860.28,7871.32961872146,5.825813287404782,7864.13,8759,116.0187999476336,False,,,,,0
21,53.5173,5.61968,53.5583,6.21756,6.54313544530403,0.5992841516342646,0.0915897518313437,0.04669306087358094,0.29520169967837245,0.03954779588236753,6246.72,6254.79967237443,4.249507855963071,6264.03,8759,120.5211884645473,False,,,,,0
22,53.557,5.91293,53.6013,6.27237,7.859256025066332,0.3621596382812412,0.0460806515433736,0.05087735563788094,0.2690618156707488,0.04028286198792582,10268.8,10276.188493150685,4.058711433280249,10277.5,8759,122.48149649039779,False,,,,,0
23,53.5673,6.08979,53.5933,6.26511,7.729066753037827,0.17723741817121985,0.022931283146384856,0.04961886319691749,0.26227181558011525,0.039180032819820326,9576.97,9591.017116438356,9.56568201800584,9605.59,8759,123.00294792994454,False,,,,,0
24,53.602,6.25726,53.6063,6.3363,7.987276425882532,0.07915687967574268,0.009910371878358581,0.051520445607663556,0.27206845941372915,0.0403034622070892,10643.8,10651.664657534246,3.5196465206921266,10657.1,8759,123.24176979537052,False,,,,,0
25,53.632,6.45068,53.5914,6.30618,7.302593581497114,0.15009533636992115,0.02055370255716051,0.04984409887803069,0.2854528797028329,0.040628161184483993,9005.05,9012.5436369863,4.587520159920304,9007.56,8759,126.70285097763421,False,,,,,0
26,53.6871,6.61058,53.6418,6.50269,7.579142666382993,0.11701428160698861,0.015438986539467204,0.05203569273911774,0.2951990825294855,0.04202276402598899,10143.7,10150.089029680366,3.18881149527552,10150.1,8759,125.29011977416964,False,,,,,0
27,53.7417,6.84534,53.7963,7.2405,6.640770982544858,0.39891425845662604,0.06007047367017545,0.04689955901878648,0.2787791128342294,0.038846831996605005,8598.28,8608.922802511415,4.584588150522901,8614.02,8759,119.74670830608285,False,,,,,0
28,53.7566,7.04676,53.7899,7.23816,6.548832543191434,0.1942751914167123,0.029665622099116374,0.04587914714597281,0.2742870700879099,0.03807630461863903,7904.76,7911.955937214612,3.047695895085292,7907.65,8759,120.4358327459977,False,,,,,0
29,53.8014,7.26509,53.7974,7.2409,6.752965500525187,0.02451848486346534,0.0036307730080301025,0.04680975652550271,0.2726527847759674,0.03865664181513232,8724.82,8737.092571917807,5.9208665486301255,8738.68,8759,121.27594280006925,False,,,,,0
30,53.8164,7.50053,53.7816,7.23469,6.179066739532185,0.2681080856669576,0.04338973779837438,0.04387612270582993,0.22039354510656614,0.036032376216270603,6975.01,6986.555647260274,4.402523440239473,6987.81,8759,124.42474270682193,False,,,,,0
31,53.8412,7.7183,53.7789,7.23347,6.026490530056002,0.48881634475536984,0.08111127733752989,0.04350687379956827,0.22628729120984678,0.03594802362597703,6670.87,6679.567131278539,3.0429630933312644,6685.58,8759,123.99753814672617,False,,,,,0
32,53.8511,7.91994,53.8376,7.67013,5.705896757243354,0.25017451129161833,0.04384490675791393,0.044559330983679604,0.24959629311750606,0.03820217801375071,6829.09,6834.94636757991,2.558809068559578,6843.08,8759,124.18645726448572,False,,,,,0
33,51.0714,1.83076,51.243,2.66269,6.628520884528379,0.849443397113664,0.128149765522554,0.03335450769626747,0.23927262753344772,0.031167144177825963,11424.0,11430.976803652968,2.902425976677964,11433.1,8759,114.82658409483379,False,,,,,0
34,51.0977,2.03211,51.2019,2.58331,6.286975769190437,0.5609626369019597,0.08922614902557417,0.03241335066640172,0.23410026070897486,0.030310060709956795,10224.5,10236.763287671234,5.5860693645793695,10239.3,8759,116.88555786034159,False,,,,,0
35,51.1399,2.24191,51.223,2.61939,6.43433361231642,0.38651877108363114,0.06007129787982516,0.03353765843466335,0.2306996621018115,0.0310030884459279,10741.6,10757.53906392694,8.91724196621766,10744.8,8759,116.93065150008341,False,,,,,0
36,51.1558,2.43499,51.2022,2.58444,6.395068813688268,0.15648725986482034,0.02446998842762545,0.033211665375153715,0.2242121852219678,0.030550065290903382,10208.8,10215.441929223744,2.820193872865455,10216.4,8759,118.4571805825248,False,,,,,0
37,51.2201,1.7041,51.8487,1.50497,6.031021208158572,0.6593866217174856,0.10933249924995929,0.03992696076699778,0.23613065509586,0.03269666738768047,14810.5,14818.092705479452,4.172863200585701,14821.6,8759,98.67990295049427,False,,,,,0
38,51.2456,1.90655,51.4271,1.74601,6.633938742870408,0.2423124875032236,0.036526187065510723,0.04666841416274841,0.2777973563769101,0.03924208767730513,27304.6,27308.59700913242,2.2703925274017487,27306.9,8759,109.14981779449708,False,,,,,0
39,51.309,2.12493,51.4462,1.77094,7.633487486943868,0.37964820571155083,0.049734568421169474,0.04873562056309166,0.30132559677863413,0.04087641549906762,30778.5,30787.448573059362,3.619730694174598,30790.6,8759,118.42114723338196,False,,,,,0
40,51.3932,2.4189,52.6911,4.30385,10.972463094725684,2.288576175813249,0.20857451568129098,0.0527900506841776,0.31264828994414795,0.04322946481673931,35994.4,36007.52017123288,4.015133004106013,36012.1,8759,103.86937240224678,False,,,,,0
41,51.5403,2.71293,53.8235,5.77806,11.206938005523924,3.822044499597042,0.34104270923183017,0.059183242731219936,0.3283773785524819,0.047517638831927944,40332.7,40340.60423515982,4.263425339391508,40342.6,8759,99.12754797037157,False,,,,,0
42,51.687,2.97333,54.1004,7.09762,11.797659850107868,4.778521483063566,0.4050397743091292,0.0637136345328905,0.3155741501216473,0.04721058105135347,43316.4,43319.95664383561,1.760730101629112,43317.0,8759,92.72621595556939,False,,,,,0
43,51.8282,3.15799,54.1157,7.10665,12.163581851354682,4.563394793966436,0.37516866739859217,0.06607857424040148,0.31302986253512616,0.048048310279794476,44795.3,44799.38474885844,1.6415237188630782,44802.3,8759,95.0429162826685,False,,,,,0
44,51.9479,3.35107,54.1211,7.11167,12.161001977026451,4.343375484574182,0.3571560544747319,0.06670686981037573,0.32320704497123826,0.04848026943684256,45298.2,45302.76140410959,1.7992438165486462,45301.2,8759,94.98119216744303,False,,,,,0
45,52.087,3.58646,54.0863,7.09198,12.08888751021566,4.035575666543745,0.3338252310755229,0.06632397868540578,0.32229658251405646,0.048309812053656406,41907.4,41917.51326484018,3.7889290575109085,41926.2,8759,97.00577879600871,False,,,,,0
46,52.2117,3.7628,54.0063,7.03256,11.835068800981567,3.7298685791325155,0.315153941379975,0.06494830322053435,0.31541125262767655,0.04762377160909747,35284.4,35295.3200913242,6.36356888946396,35285.3,8759,97.91655682450848,False,,,,,0
47,52.3806,3.93059,54.1289,7.25349,11.76762626747286,3.75475928655886,0.31907533441450875,0.06915061871944476,0.35733977580198095,0.050078622561436324,45130.7,45137.48373287671,2.9037187524491235,45142.7,8759,104.67283315166947,False,,,,,0
48,52.4483,4.00652,54.1531,7.26158,11.88029998976942,3.6744739274622695,0.3092913420222132,0.06980045695072916,0.35747156118529205,0.05042034412040717,47808.5,47814.085878995436,2.1810223423395616,47811.4,8759,105.29551850949551,False,,,,,0
49,52.6643,4.11514,54.2166,7.30398,11.983750165814119,3.546594963567169,0.295950342296395,0.07104570553127482,0.3547461614196833,0.05107266773758378,54601.8,54609.013630136986,4.273159467254771,54609.1,8759,106.81761178452697,False,,,,,0
50,52.853,4.16514,54.2129,7.29133,11.879849245935311,3.4091629362792255,0.2869702187042205,0.07116396455842912,0.3548294840624155,0.05117511585801859,54422.2,54427.978824200916,1.7989525782953,54430.2,8759,107.06939337197484,False,,,,,0
51,53.0153,4.20679,54.1783,7.27779,11.772276990872271,3.283840739134588,0.2789469481291291,0.07073985810417668,0.35848685747359,0.05104502606413746,50609.7,50622.25279680365,6.7231484542124695,50610.7,8759,106.63896471477487,False,,,,,0
52,53.1266,4.27458,54.1382,7.25654,11.65058017997801,3.1488759901907835,0.27027632457328205,0.07012456246273238,0.35850036431256244,0.05082559006379559,46147.7,46160.13100456621,6.32872295447355,46169.5,8759,106.29854198300589,False,,,,,0
53,53.2627,4.34196,54.1521,7.26103,11.693277591789773,3.0515573114231342,0.26096680656634125,0.07042693039820058,0.3587545532204574,0.05098120352957187,47685.8,47703.32925799087,9.525790106458077,47694.0,8759,106.52011983409787,False,,,,,0
54,53.3829,4.45152,54.1369,7.25607,11.63127629693581,2.9041378587284723,0.24968350717397625,0.07019283298810577,0.3588001677065522,0.05090216307044095,46009.0,46016.70960045663,4.777569448675938,46024.9,8759,106.77430125171259,False,,,,,0
55,53.4682,4.59424,54.0722,7.11495,11.285073506858112,2.5920638310234567,0.22968958327548508,0.0691519693297498,0.3585975367790471,0.05058741665971603,39867.1,39878.98900684932,5.814671274249556,39881.5,8759,109.73823014784209,False,,,,,0
56,53.5624,4.888,53.9778,6.99099,10.875006824455715,2.143624057548339,0.19711473216989228,0.06773640532877752,0.35647223773838266,0.05005727257835811,32950.6,32958.99635844749,2.4295957903236793,32952.6,8759,111.6325469836852,False,,,,,0
57,53.5923,5.13137,53.8805,6.87001,10.385425845315078,1.762364403181134,0.16969592094060795,0.0649806898905149,0.35376975632466096,0.04897846274227138,23564.6,23569.484303652967,2.0837804239845057,23577.5,8759,110.58756426946432,False,,,,,0
