ParticleID,Start Latitude,Start Longitude,End Latitude,End Longitude,Total Distance,Net Displacement,Straightness Index,Average Velocity,Max Velocity,Velocity Std Dev,Min Distance to Shore,Avg Distance to Shore,Shore Distance Std Dev,Final Distance to Shore,Total Time Steps,Direction Change Std Dev,Beached,Beaching Time Step,Beaching Distance,VelocityU at Beaching,VelocityV at Beaching,Time in Coastal Zone (steps),Mean Curvature,95% Curvature,Dominant Freq (1/h),Curvature Total Energy,High/Low Freq Ratio
79,53.172,3.88007,60.4067,4.97347,18.576574335449163,7.316857771612077,0.3938755143702421,0.07671118680752649,0.2787416599093146,0.05316979003439098,0.0,178649.0348347026,81189.22396185802,0.0,7497,81.62531950964022,True,7497.0,0.0,0.0478391,0.0139112,155,29.128654299776706,109.59898232309793,0.0022672712723392904,88636363888.14557,0.13300858627839784
80,53.3282,3.93882,60.5438,5.09293,18.60883010935214,7.307315050830908,0.39267998084191813,0.06687730710125069,0.2708819611805113,0.055288837111282366,0.0,145322.38347212897,94772.93760873233,0.0,8651,80.37981818309558,True,8651.0,0.0,-0.00197039,0.00601916,1398,29.05759113789459,110.57061374449445,0.017221451687471103,126120077474.0684,0.17022697580226087
81,53.5139,4.08153,60.8037,4.91047,18.0530916250157,7.336778963796033,0.40640013999760843,0.06516923239061533,0.2828841651436149,0.056486065790981005,0.0,130401.62048639759,90008.10486361307,0.0,8621,80.41276733145168,True,8621.0,0.0,0.00627339,-0.00113984,1708,28.11997970477225,109.7685833742275,0.00023196474135931338,134631145800.4347,0.2013921012722571
82,53.599,4.21583,60.9684,4.87479,17.767363958629744,7.398802919499889,0.416426597481065,0.06299679163583816,0.2902096752780651,0.05741283447280181,416.595,118240.9599466895,86783.60867778781,943.941,8759,77.44628123631405,False,,,,,1901,26.081589840060282,103.33494611296022,0.00022831050228310502,129988187356.25638,0.2014583151772766
83,53.6888,4.53483,60.9156,4.80666,17.1116616324357,7.231910521356024,0.4226305239491008,0.07673481699385053,0.30049480026283315,0.054925801321556715,0.0,123217.26507888248,71064.12602567078,0.0,6916,77.73420674178709,True,6916.0,0.0,0.028147,-0.00508668,205,30.40507709042861,111.13030702631379,0.002313141535347694,91116117382.92906,0.14066139843422842
84,53.7386,4.83705,60.8296,4.92606,16.587830532637497,7.09155862840462,0.4275157389901938,0.0588771101039535,0.3121192064788708,0.056291819961727996,571.087,80670.70497785388,75830.19025324771,1762.71,8759,76.2515622524759,False,,,,,2127,26.08120963194217,99.06112620338132,0.00022831050228310502,113274908892.64827,0.1438694947443757
85,53.7635,5.13089,59.3021,4.88039,12.44429279442306,5.544261917514362,0.4455264762011254,0.08328501249668661,0.3192319010781974,0.055093828285510196,0.0,120334.88967999135,60817.95059944015,0.0,4626,78.03550309273683,True,4626.0,0.0,0.0206357,0.0254411,85,28.50750825268443,104.1200953360851,0.0322022909012319,35012567150.530136,0.16473447221306778
86,53.8033,5.41634,59.178,5.18137,12.079455944278596,5.37983373264453,0.44537053303238167,0.08334336522410102,0.3279886733547364,0.05596412434916669,0.0,107399.15921665553,59978.0104186535,0.0,4490,76.48992180091922,True,4490.0,0.0,-0.0966985,0.063623,62,29.55680256564317,114.16233926147419,0.0026720106880427524,38367946109.43794,0.18900235690742676
87,53.868,5.71861,59.1936,5.17748,11.6183127723971,5.35302129987356,0.4607399890792508,0.08352530139892639,0.3270587353320501,0.05738699211113777,0.0,92848.88010060297,62223.96934447595,0.0,4311,75.80285543638671,True,4311.0,0.0,0.033496,0.0108559,122,30.157043086875248,117.5803310459625,0.0025510204081632655,38700340768.83101,0.19374342703410094
88,53.9284,6.0139,59.2619,5.62279,10.945669102478018,5.34782098448517,0.4885787186161569,0.03912623819052181,0.33479811051587494,0.05591376492738118,930.393,36810.5109216895,58760.40104305324,1608.02,8759,68.37939462153395,False,,,,,3418,18.706377138009223,73.52046266954707,0.00011415525114155251,77051156088.50067,0.16587217715526303
89,54.0127,6.29942,58.4016,6.02719,7.531655178391917,4.397334690798506,0.5838470544183066,0.0751749990833141,0.34373356637081576,0.06525222986834804,0.0,69906.33083797562,76751.54902800599,0.0,3116,70.93445380290193,True,3116.0,0.0,0.0160507,0.0128079,665,26.807022806861056,95.91387082173553,0.002245749117741418,15720730598.941578,0.20983470776447088
90,54.0176,6.57653,58.3314,6.21921,6.916788144522848,4.328573439644984,0.6258068556100888,0.07128683736991007,0.34847402888163703,0.06637671858803161,0.0,63387.509848699534,72432.0618326202,0.0,3021,71.25613115412526,True,3021.0,0.0,-4.16025e-05,0.0112284,780,25.491573120735396,87.35312644295566,0.02316346790205162,12229157962.293983,0.2160596181593553
91,54.0622,6.84525,58.2604,6.47326,5.867666024766662,4.214648241561803,0.7182835941535043,0.07795820478865315,0.3472043668345777,0.06993969103539761,0.0,65744.69665394681,68702.82437113547,0.0,2368,66.0131231799364,True,2368.0,0.0,-0.0200828,0.0325309,964,28.69106610899403,97.06027262610093,0.002532714225411566,14755806156.441198,0.5002120958062942
92,54.0869,7.11397,58.0988,6.59388,5.132249205629189,4.045470951335577,0.7882452291869217,0.11552243118056903,0.3569603562932444,0.06494935940806831,0.0,91708.2456669075,52141.71659193367,0.0,1383,46.13480416154772,True,1383.0,0.0,0.0175417,0.00104933,105,29.875748707982698,104.53420333861004,0.002167630057803468,7541616246.738906,0.45169399849709435
93,54.1511,7.685,58.0234,7.38158,4.893695901566435,3.8841692788033866,0.7937087544732997,0.11601229221631437,0.36156672975952864,0.061753447768374756,0.0,57571.77542114069,32972.12939761106,0.0,1314,44.80103777771837,True,1314.0,0.0,0.0138406,0.0327359,76,27.119292393402805,108.40908429189692,0.0022813688212927757,3102038638.347032,0.10674566155889735
94,54.1067,7.39947,58.069,7.01465,5.104487834525903,3.980943069474876,0.7798907938517243,0.09542504604409094,0.3597100049887409,0.07102109119969277,0.0,61637.70782669851,48955.490573017065,0.0,1674,56.80856607999092,True,1674.0,0.0,0.00585893,-0.0231072,420,27.407957269017658,102.12887662700734,0.001791044776119403,6275653685.233104,0.2343266114401954
95,51.7862,1.78077,55.5612,4.89597,17.803347922230163,4.894394348640084,0.27491426725018925,0.06284841205741654,0.28844514071004906,0.046941283423250546,2921.7,117626.66371118721,60715.40671411109,243164.0,8759,97.1908937784823,False,,,,,98,35.80273247959218,129.87168306584013,0.00011415525114155251,143127284821.0603,0.1613331361261215
96,51.9217,2.16715,57.183,5.26485,21.34095662005545,6.105491215291361,0.2860926679150664,0.07520835893890777,0.33051009769429135,0.05231444816786019,37823.2,259946.36043378996,96580.96945921023,154498.0,8759,94.49339625062943,False,,,,,0,28.741570397029076,105.70269536615181,0.020662100456621004,117869420068.22475,0.13486335589507675
97,52.0204,2.46944,57.332,5.54625,22.325098203391914,6.138391836311851,0.27495475183975804,0.07867168281269162,0.3402883535733922,0.05380482245683012,74344.5,269627.98539954337,88243.80969885933,127667.0,8759,93.0933487216882,False,,,,,0,28.101762691153848,107.47203229564217,0.020662100456621004,120006383673.08752,0.12158843432069621
98,52.1498,2.63736,57.4106,5.73623,22.86099274152826,6.105654094108184,0.2670773821215964,0.08056312354392045,0.338943136177737,0.054755242476667486,97862.1,267684.7863242009,83961.0892731794,113146.0,8759,91.94558749200822,False,,,,,0,27.675829968143866,105.87888449567448,0.05262557077625571,118599516727.82407,0.1236334424946675
99,52.284,2.81366,57.4976,5.94587,23.261805340409925,6.0821348590852535,0.261464437952264,0.08197881456415736,0.33382571167601816,0.05521585323358237,85748.4,261318.55417808218,83711.27520069087,96437.7,8759,90.79915739599451,False,,,,,0,27.076878213610065,104.89163620116759,0.0021689497716894978,123123031711.69247,0.16190556979337983
100,57.1611,6.00426,58.4939,5.81232,2.126310657310369,1.3465499632765199,0.6332799765862103,0.10692389877658624,0.27207736471268607,0.05276599155980739,0.0,56177.992917092655,35873.352838214574,0.0,625,55.92362306211634,True,625.0,0.0,0.0179824,0.0952392,58,21.746526354814016,83.33432013094406,0.004792332268370607,312181743.49350345,0.06751483954632563
101,50.2682,-2.3109,50.6105,-2.13326,0.4607071244762309,0.38564914054098604,0.8370809133447267,0.018977218350925903,0.18060021155480413,0.03410083716869812,0.0,5061.950819146636,7283.91129611081,0.0,831,67.19786612153504,True,831.0,0.0,-0.000533584,0.00575177,667,14.233156715764498,57.19553324141846,0.001201923076923077,261049493.42260456,0.12472655733035871
102,50.2864,-1.46995,50.5896,-1.31871,0.39517012606770674,0.3388270614930249,0.8574207389223844,0.034300919105644895,0.16122450462163002,0.04207591836152714,0.0,6065.204403282443,9257.495324495092,0.0,392,60.94176400486612,True,392.0,0.0,-0.000989511,0.0017446,257,23.70804837523193,104.83860428682657,0.002544529262086514,144049701.95198777,0.14167936439152468
103,50.3761,-0.460533,50.8313,-0.250728,0.5932774346019941,0.501223680630712,0.8448386056802628,0.02686845937428523,0.17128367880288536,0.03888598930409395,0.0,8042.333946185287,11067.196449611754,0.0,733,67.41899687968339,True,733.0,0.0,-0.0093639,0.011913,545,20.447314197302227,71.60844413442543,0.010899182561307902,247371755.2760782,0.20389230932042127
104,50.5015,0.464854,50.8856,0.679725,0.5075161516023735,0.4401162989949331,0.8671966352309384,0.02186038543845146,0.17827990591092985,0.03432030219544574,0.0,6153.035050389611,7949.092552336228,0.0,769,61.02773950366428,True,769.0,0.0,0.00573109,0.0158219,594,21.560159098614488,73.42379376795631,0.01038961038961039,343966282.36336446,0.18370795231197654
105,50.0518,-3.23629,50.73,-2.86397,0.9865823710113989,0.773677854407114,0.7841999585031861,0.03664413166764797,0.1848863044722621,0.0412075307652155,0.0,18858.974019423298,12298.95414890417,0.0,866,66.86630724214506,True,866.0,0.0,0.0418647,0.0610517,107,29.23403653362558,99.37504106459559,0.008073817762399078,663354317.0989683,0.1666962424706176

Aggregate Statistics:
Total number of particles: 106
Total simulation steps: 8760 steps
Number of beached particles: 65
Percentage of beached particles: 61.32%
Average time to beach (for beached particles): 4930.6 steps
Average distance to shore for beached particles: 0.000 meters
Average final distance to shore: 47941.394 meters
Average straightness index: 0.446 (unitless)
Average total distance: 15.144 (degrees)
Average net displacement: 5.595 (degrees)
Average velocity: 0.073 m/s
