ParticleID,Start Latitude,Start Longitude,End Latitude,End Longitude,Total Distance,Net Displacement,Straightness Index,Average Velocity,Max Velocity,Velocity Std Dev,Min Distance to Shore,Avg Distance to Shore,Shore Distance Std Dev,Final Distance to Shore,Total Time Steps,Direction Change Std Dev,Beached,Beaching Time Step,Beaching Distance,VelocityU at Beaching,VelocityV at Beaching,False Beaching (Too Late),Time in Coastal Zone (steps),Mean Curvature,95% Curvature,Dominant Freq (1/h),Curvature Total Energy,High/Low Freq Ratio
10,52.4736,4.40882,59.3651,5.29657,18.983018462062645,6.948443877049019,0.36603472155576355,0.07569508802587542,0.3002181759754063,0.05206241144498402,0.0,182246.96145879486,95674.05895146239,1011.95,7741,83.34948612375888,True,7741.0,1011.95,0.00303753,0.0013939,True,252,27.124023708408096,105.43207817538566,0.0021958150348747093,89146853713.76985,0.20413265707385048
11,52.5756,4.51779,59.558,5.18136,18.69573099617817,7.013860199982601,0.3751583824893711,0.07596162179910494,0.2882550171167884,0.05180831477566828,1310.03,176107.5825493551,92746.06438846761,2174.63,7597,83.0253903514387,True,7597.0,2174.63,0.0188047,0.00123695,False,146,27.245037145124414,107.68419464865804,0.002237430902869176,83470470318.10822,0.1887416530354265
12,52.6934,4.51793,59.8424,5.04774,18.444105222243813,7.1686051388048995,0.3886664629390357,0.07649145948419024,0.2740568417682726,0.052600826879188364,2168.27,165335.69383799031,83974.54546745532,2168.27,7443,82.40520489065014,True,7443.0,2168.27,0.00263187,0.00138354,False,82,28.252501313531695,105.73642788240518,0.0004030091348737238,92225338689.08817,0.20631494109003667
13,52.8569,4.5853,60.1311,5.03174,18.17955065902965,7.287886820855549,0.4008837708667848,0.07653806989499809,0.2773525772460029,0.052691861465574336,0.0,152201.38052175098,80933.61029562452,1336.86,7332,81.46640702532501,True,7332.0,1336.86,0.0181428,0.00951513,True,108,28.426698552006666,107.35789711844568,0.03218328105822992,92620352340.36969,0.16317212815049856
14,53.0245,4.56854,60.424,4.89478,17.895440174970545,7.406688381969364,0.41388690691882096,0.07654005237739554,0.27924942661534685,0.053502375383219516,713.409,144367.15547007482,78238.38095138823,713.409,7217,81.11301509795273,True,7217.0,713.409,0.0759983,0.0228191,False,26,28.65561432931373,110.88365211961644,0.009697977279024661,90640741530.50548,0.1698094842896125
15,53.1617,4.66219,60.5231,4.82978,17.457891599450605,7.363307434033971,0.421775298127392,0.07762774925800302,0.28333974959048724,0.05366537813243344,1788.76,139738.0796932162,73535.98255226402,1788.76,6942,80.65044834729387,True,6942.0,1788.76,0.0273017,0.00965666,False,24,28.82927296125263,114.18332375825261,0.002304479331700994,82918938907.47525,0.12803044088366886
16,53.2675,4.73766,60.6313,4.79917,17.24835892658343,7.364056892779962,0.42694246589629853,0.07740545699400883,0.2911491067357068,0.05414853302773875,327.248,131596.70311440615,69664.77138803624,327.248,6878,79.91033715146918,True,6878.0,327.248,0.0286688,0.0170887,False,51,29.480177950713813,117.12753231934755,0.017299026021224014,89224619192.29298,0.16038830468737067
17,53.3734,4.84688,60.6732,4.79313,16.916111761635378,7.299997883732575,0.43154112402404954,0.07699712650809559,0.2969356974514853,0.0543699558534324,737.584,120835.00504851078,67570.66859475874,737.584,6781,78.52421472844631,True,6781.0,737.584,0.0442786,0.0569334,False,29,28.973219554131788,109.3225529225753,0.002654084340902389,80458191779.24756,0.15092263399795397
18,53.4386,5.04824,60.6666,4.90429,16.58899798720736,7.229433283632958,0.43579686302981957,0.07484341014840278,0.30114535436728884,0.05382183520181533,0.0,104752.72145062847,68797.09579879804,1188.24,6841,76.5856953857514,True,6841.0,1188.24,0.000205088,0.000544497,True,156,29.47703809305126,109.51583234042279,0.0026308097047646885,80218146259.9242,0.1460328594564318
19,53.4785,5.23303,60.5497,4.83692,15.863313686541073,7.082285829596265,0.4464568985737889,0.07329813685521021,0.31032836128204594,0.053737775831628996,0.0,95031.93401691364,68392.33921738566,0.0,6680,74.86339033638947,True,6680.0,0.0,0.0599688,0.084948,False,154,29.170261501941447,107.97758442539563,0.00224517287831163,72877400216.10011,0.144405102553602
20,53.5034,5.42622,59.9695,5.06055,13.901781647991832,6.476431406175778,0.4658706035072364,0.07499162631727714,0.31532018475511525,0.053229858500736485,2282.1,97242.01491700158,65267.35400642966,2282.1,5722,74.02260589748163,True,5722.0,2282.1,-0.00536177,0.00659736,False,100,29.624189998441384,109.5406441700805,0.01729861960510222,76506553159.15755,0.38496782592098144
21,53.5185,5.61923,59.2161,5.16796,12.223227117436988,5.715443147552072,0.4675887220813179,0.08165313511725217,0.31753028865290944,0.05419982185021013,0.0,107077.41929273042,58084.57413243187,860.213,4621,76.02261061019584,True,4621.0,860.213,0.0469411,0.0159255,True,101,28.176797578355526,103.17880731820475,0.01730852444829078,43416177058.14282,0.3259668607222811
22,53.5583,5.91293,59.1512,5.40748,11.845396617638542,5.615693199641519,0.47408232758364527,0.08080525762000022,0.3201928517409469,0.055212348324923645,0.0,94023.05921520328,59160.74536919727,1491.0,4525,75.01948901305242,True,4525.0,1491.0,0.00687342,0.0265504,True,154,29.49296918731326,109.17611282668585,0.0026513477684489617,63319298621.81233,0.6540112892691632
23,53.5684,6.08927,59.0555,5.38017,11.38245245906924,5.532728912571089,0.48607529286562096,0.08228702950919388,0.3184000942603504,0.05604122293689153,614.134,88769.47400585342,59814.65528293091,614.134,4270,75.13539805781589,True,4270.0,614.134,0.0278483,0.0114862,False,49,29.23733032913315,107.61580993075793,0.002575509248419574,59586209454.35551,0.6956123565846345
24,53.6036,6.25722,58.6522,5.55828,10.351075535256228,5.096751816951656,0.4923886217999173,0.0821777945481673,0.3227842464820735,0.057927013870291276,555.652,82574.3156595526,63533.04798960913,555.652,3888,75.96399857688301,True,3888.0,555.652,0.0311134,0.0311654,False,93,28.258962904097324,107.73767253593248,0.005142710208279763,25865908326.926132,0.26322155357325905
25,53.6337,6.45037,58.5112,5.7616,9.216405947383196,4.925891834267176,0.5344699292098543,0.08819598984976013,0.33067836315368443,0.059027053243787694,2141.84,82857.71510071274,64655.05013904259,2141.84,3226,75.3047801376927,True,3226.0,2141.84,-0.00313142,0.0101952,False,44,27.56790115869033,103.95533406956687,0.0021691973969631237,16253038430.03547,0.1537583497430042
26,53.6886,6.60998,58.3276,6.14955,8.196535431780136,4.661793301391639,0.5687516805352458,0.08085677452683628,0.34396196572295606,0.06242805776257495,1953.58,71254.39482747603,67204.3574654035,1953.58,3129,72.5474334060291,True,3129.0,1953.58,0.0119658,0.00943304,False,105,29.385517705068374,104.9394897359602,0.005111821086261981,29878056202.4334,0.67727559835596
27,53.7431,6.84523,58.073,6.59541,6.8377768103461625,4.337100879896618,0.6342852362970082,0.09273659592115191,0.34950806370812104,0.06287034945123804,1583.93,78456.19555116381,67428.9021342285,1583.93,2276,67.83369158732388,True,2276.0,1583.93,-0.00257194,0.0115052,False,39,27.009465276819874,99.57159098158323,0.023276240667545016,12608497759.739532,0.4683428436805579
28,53.7581,7.04676,58.0617,6.73324,6.5309515784963414,4.315004953693568,0.6607008032184853,0.08932198983394897,0.35237116898236726,0.06462050194193524,451.19,71043.74504915855,63798.83729105516,451.19,2257,68.31772399479254,True,2257.0,451.19,-0.0160065,0.0244482,False,195,27.55153398965157,99.34058908171745,0.002657218777679362,10120160054.316023,0.2832070928950166
29,53.8029,7.26502,57.9826,7.03494,6.125973938839526,4.1860278183977675,0.6833244574969164,0.09140156756324244,0.3532287392611196,0.06573607010478283,942.942,65262.75596714976,57060.86144425041,942.942,2069,63.314303866402966,True,2069.0,942.942,-0.00382274,0.0491772,False,320,27.465671603967646,99.81996637614135,0.007729468599033816,8152911499.713969,0.27854482729217295
30,53.8178,7.5001,57.9887,7.06135,5.223418430614423,4.193913252858245,0.8029058572596339,0.12093990811617869,0.35416921235194904,0.05993761276021552,93.478,80553.26737331334,43151.884280682636,93.478,1333,40.804835679606484,True,1333.0,93.478,-0.031233,0.0710537,False,24,25.051188034298292,93.88707420662087,0.0022488755622188904,4295215873.838317,0.3201032509397966
31,53.8429,7.7184,57.9861,7.35981,5.156440434600853,4.158688859256004,0.806503810526014,0.11755596040689505,0.3482615498414948,0.05989753824733869,1779.39,64931.974797047966,37100.52048852784,1779.39,1354,40.52221078441622,True,1354.0,1779.39,0.00878317,0.0103033,False,26,25.150814806502662,94.81623386489655,0.002214022140221402,4498935483.065623,0.3860563547018904
32,53.8529,7.91994,58.0489,7.98427,5.99226325100634,4.196493101257292,0.7003185483469094,0.08160680691725278,0.32328265941123413,0.06292009655096743,1344.17,37260.04943121693,31159.65807867671,1344.17,2267,66.463247977604,True,2267.0,1344.17,-0.00118637,0.0278337,False,147,27.664510100216056,96.71767285612695,0.022486772486772486,10227438230.807758,0.49073470807387054
33,51.0719,1.83061,54.9008,4.85116,17.325756079515195,4.876904501064172,0.2814829251134555,0.06105719092559227,0.30147441678492387,0.04555738227262528,11485.6,93477.82775114155,38286.34747128692,172046.0,8759,98.80035983524382,False,,,,,False,0,36.606692165117735,134.6979457667361,0.00011415525114155251,155713935047.3242,0.15713182745905638
34,51.0984,2.03202,55.4407,5.03285,18.18717811546705,5.278309386432365,0.29022146002647303,0.06409464536458762,0.30113932823178374,0.04730987278504556,10321.4,121581.05336757992,48520.025527832484,227538.0,8759,97.6987612492306,False,,,,,False,0,35.037850760330414,131.0303391160841,0.00011415525114155251,141286219213.66263,0.14308357975331756
35,51.1407,2.24183,55.8988,5.16744,18.803356778648038,5.585580496430071,0.2970523062548449,0.06626548126039648,0.2882047465604965,0.04810213152511947,10833.5,154055.5591780822,60227.64299864857,275330.0,8759,96.89869228791004,False,,,,,False,0,33.650482685917645,123.96233305292463,0.00011415525114155251,129289275855.37724,0.12821943648810075
36,51.1564,2.43485,56.1911,5.26333,19.219603991644558,5.774816291484951,0.3004648948019672,0.0677307262213407,0.3039531044371812,0.0487509354278555,10282.1,179292.2050456621,69252.34975773387,257411.0,8759,96.54550423896423,False,,,,,False,0,33.00142916994128,123.32540521083938,0.00228310502283105,126644853257.83679,0.135771217714502
37,51.2199,1.70501,54.7079,4.76408,16.906908225978032,4.639402252973976,0.2744086731272001,0.05958439538965413,0.2906308803711161,0.04470220098051483,14905.1,84505.79011415524,36139.55230282859,154072.0,8759,98.98001044692582,False,,,,,False,0,37.06767819825863,133.9227924223702,0.00011415525114155251,164828430449.26083,0.17607116635304607
38,51.2464,1.90645,55.4751,5.00889,18.159443523535675,5.244715210914695,0.2888147538286206,0.0639973570494897,0.2971288192592735,0.04725261912435091,21342.7,121398.04726027398,50910.340774589306,231731.0,8759,97.48817230315393,False,,,,,False,0,35.44432817062276,131.81326129351754,0.00011415525114155251,142990884868.1067,0.14435120576576374
39,51.3097,2.12475,56.0692,5.14223,18.967129634254935,5.635425964414759,0.2971153818781884,0.06684408439685119,0.2951948529649526,0.04823690432341205,29049.8,165459.59760273973,67606.68178530893,274995.0,8759,96.61978003217021,False,,,,,False,0,33.367515518870135,122.19285364345532,0.00011415525114155251,131041549900.29944,0.1391494997429176
40,51.394,2.41868,56.7629,5.30919,20.225405662532097,6.097551579945843,0.3014798161127447,0.07128032047677749,0.3167904162691795,0.05058983261806998,36084.8,225155.7517579909,84829.14894913246,195977.0,8759,95.58124706448875,False,,,,,False,0,31.394411983691455,118.77931426734776,0.00228310502283105,133577185530.05988,0.12881586215105018
41,51.541,2.71265,57.1304,5.52299,21.43213602741375,6.256149236998751,0.2919050732505868,0.07552897642970995,0.3266782715692766,0.05266857573330021,40424.7,251477.62828767125,87784.1099062632,149860.0,8759,94.63412943844115,False,,,,,False,0,28.91654877862216,108.10948664337766,0.023059360730593607,114542423159.32784,0.11821469416825386
42,51.6875,2.97302,57.2619,5.76848,22.205039015836206,6.236067027510205,0.28084017429839964,0.07824649117581206,0.336062654798417,0.05381096434435541,43258.4,251140.5642579909,81655.58779922352,127530.0,8759,93.54900943284528,False,,,,,False,0,27.944660820285552,105.13803758946936,0.020662100456621004,117110981542.4716,0.1387829319862422
43,51.8283,3.1578,57.3402,5.96185,22.741828876601247,6.184152166020824,0.27192853308221016,0.08014009085132716,0.3374718713413608,0.05464351613908346,43722.3,246778.17039954336,74809.33412872179,108390.0,8759,92.11071300765438,False,,,,,False,0,27.836279909987883,107.37503888760335,0.00228310502283105,118736498047.55684,0.11699123538057088
44,51.948,3.35093,57.4081,6.14458,23.131995879532205,6.1332839761827405,0.2651428786397818,0.08151763308564725,0.33230897950876986,0.05518142328858505,43111.5,239700.1117694064,74104.78152179265,90688.5,8759,91.03984012876937,False,,,,,False,0,27.114057655028894,103.87563963403684,0.00228310502283105,115808583531.42758,0.12085018339434904
45,52.088,3.58606,57.5175,6.37077,23.447205910687657,6.101973454063855,0.2602430958002747,0.0826347780644533,0.3185336030311402,0.05512914760213515,39839.7,227261.65922374427,78566.34089505501,67947.4,8759,89.59105430138462,False,,,,,False,0,26.77244751411675,102.24178661392997,0.0005707762557077625,115091212894.50899,0.1444588863534994
46,52.2122,3.7624,57.7933,6.55727,23.419104068328284,6.241792653308822,0.26652568070484595,0.08254348286075,0.31824762932188516,0.05357839795817609,27589.6,211930.91003424657,91023.0766163915,31814.9,8759,87.91581295294935,False,,,,,False,0,26.702152525596343,101.38385148022527,0.0021689497716894978,116821930925.64714,0.13098274405229252
47,52.3822,3.93039,59.248,5.1624,19.30247893419185,6.975461151787744,0.36137644162541294,0.07830841057608852,0.31402804887621105,0.052383201353774625,975.341,215231.91983587385,88715.68244929543,975.341,7609,84.6265730603006,True,7609.0,975.341,0.0302934,0.00521209,False,57,27.33041446866818,103.08942532317229,0.002233902759526938,89969702930.86261,0.1605637846670893
48,52.4491,4.00598,59.3799,5.12918,19.186893922538374,7.021222605785973,0.36593846998540575,0.07822222787287979,0.3087533777386087,0.05229378521389539,1619.04,206954.60957084378,89412.0262847685,1619.04,7572,84.36711163097372,True,7572.0,1619.04,0.00917366,0.0233829,False,26,27.110556682137645,103.97764339576928,0.002244817113429288,84952593536.35681,0.19548061688555426
49,52.6642,4.11523,59.7842,5.09222,18.915300114131036,7.186717572028273,0.3799420325696709,0.07698657273789651,0.2883430930974418,0.052492524112599755,2304.16,185770.0821410679,85303.27416255837,2336.95,7584,83.12369673604111,True,7584.0,2336.95,0.00944235,0.00277519,False,46,27.889768485596377,107.55437892572981,0.017270929466051417,83500438795.21008,0.19374908648060044
50,52.8528,4.16561,60.0205,4.99242,18.57493457383768,7.215229592057341,0.388439031285731,0.07740257555621076,0.2807153238994979,0.052921094474706894,2053.76,175543.2789890674,80042.48475307884,2053.76,7408,82.63176063608839,True,7408.0,2053.76,0.0167733,0.0259385,False,55,28.136788647496036,107.85094231191881,0.017276285598596303,84824038849.76619,0.15433714917054894
51,53.0153,4.20756,60.3058,4.94016,18.35634895856645,7.327215911244865,0.39916521132735583,0.07735760787941845,0.27318901080570573,0.05319003316029368,108.823,165595.68805869506,78503.74408385306,108.823,7325,81.88026768296558,True,7325.0,108.823,0.0403138,0.0224381,False,38,28.618863686064365,107.74375766001748,0.0257985257985258,86656607542.18208,0.15422087636017848
52,53.1266,4.27471,60.4921,4.82888,18.09014902948783,7.386318070520654,0.40830609291723324,0.07701397696498727,0.2723737189451288,0.053693974133425595,1645.67,157023.34445808054,77402.69205758451,1645.67,7251,81.34007553359538,True,7251.0,1645.67,0.0156609,0.00207235,False,27,28.90307826433036,110.44174859445941,0.017236624379481525,95753897180.20377,0.20570721897995028
53,53.2628,4.34184,60.6201,4.7867,17.815304778153774,7.370736985512373,0.41373061405892003,0.07652634732904601,0.2798728144032571,0.05423811337512737,641.976,148332.85600250453,75867.5751467469,654.743,7186,80.5083609964675,True,7186.0,654.743,0.0763025,0.00574371,False,73,29.405854419998356,115.06682616686263,0.0172533741477668,93652546520.0997,0.16226793641736717
54,53.3835,4.45095,60.7682,4.8574,17.645172425597508,7.3958769387071355,0.4191444980145437,0.07527861162845485,0.2883143416550762,0.05483368694541376,235.62,136552.29939800996,74026.10027847199,1928.84,7235,79.7198280394519,True,7235.0,1928.84,0.00469782,0.00637274,False,294,29.748030143992843,109.11056171232059,0.017274737423991153,101525266677.04008,0.1950596051582312
55,53.4688,4.59364,60.8076,4.80725,17.25060187649376,7.341908108393892,0.42560301147510793,0.07726933379011089,0.2931878764018049,0.05465910253119448,0.0,129988.02580140452,68963.23357050032,1749.79,6891,78.99494263643365,True,6891.0,1749.79,0.00665106,0.0147537,True,124,29.61765846207456,110.7098680554123,0.01726639582124202,89679689523.0339,0.1548898432870594
56,53.5639,4.88743,60.7745,4.84812,16.633196063397524,7.210707152290967,0.43351302568714484,0.07538706402419805,0.3035532348238114,0.05409324324607675,13.7823,107993.31496789017,69235.06055391498,2320.53,6810,76.40166258574547,True,6810.0,2320.53,-0.000570383,0.00577365,False,107,29.382579741489014,107.82562888038555,0.002642783732197915,98506356622.02646,0.30680643176107575
57,53.5939,5.13086,60.6311,4.94525,15.983908021496864,7.039647357084024,0.44042091255882826,0.07279632613132131,0.3112654160680238,0.05382504242662992,0.0,93447.26858589555,69400.259119424,1458.26,6777,74.4827875241281,True,6777.0,1458.26,0.0203144,0.0112839,True,284,30.126440361332882,111.20938405274931,0.002655650634405429,141964140447.46527,0.5994403628453142
58,53.6238,5.55898,59.2802,5.17126,12.255792003293362,5.669672632383635,0.46261168848656103,0.08169502942680429,0.32344423609642514,0.054790296880379535,0.0,104678.07522271157,59388.65911197912,1109.95,4631,75.98095635379282,True,4631.0,1109.95,0.0091672,0.0172288,True,156,28.706665524871934,105.95676632958194,0.0025906735751295333,36988553391.55422,0.18236406249362372
59,53.6987,5.87802,59.1553,5.39727,11.699129230861164,5.4777371352137685,0.46821750808291196,0.08205695224750759,0.3238274010410484,0.0564082950304771,572.603,90627.80733144026,60969.39636165189,572.603,4401,75.27358431544816,True,4401.0,572.603,0.0332898,0.0274738,False,178,28.998024072317154,110.71314106610139,0.002271694684234439,34725917038.39683,0.16597957938321803
60,53.7544,6.05579,59.0027,5.3779,10.907066378881513,5.291898311768661,0.4851807193559346,0.08336374657709825,0.3281827926095456,0.05740125087378578,941.754,83281.81429554455,64039.33160185396,941.754,4039,75.19479117823836,True,4039.0,941.754,0.0133043,0.0539659,False,54,28.32970130712426,113.94488593073578,0.002227722772277228,25316996872.07734,0.14390882045093728
61,53.844,6.34977,58.4315,5.86385,8.440151741741037,4.613163176866822,0.546573488015894,0.08621560036838258,0.33711935992019204,0.06220959777671279,711.028,79577.8816536553,71060.62785611853,711.028,3022,73.6408454553285,True,3022.0,711.028,-0.00145778,0.0449253,False,45,28.09227478876682,101.48783267984015,0.0026463777704267286,19720920093.047523,0.26460396279465725
62,53.8639,6.6101,58.2865,6.30416,7.289019145419267,4.433169300128291,0.6081983339163383,0.09386773841420745,0.34537735015631815,0.06176821134422869,866.962,81732.27670433695,70882.02560377486,866.962,2397,68.96484315227283,True,2397.0,866.962,-0.015158,0.0239521,False,28,26.322422309733042,96.42704963953393,0.02335279399499583,11057388017.65626,0.24586035437934498
63,53.9185,6.97956,58.1338,6.57407,5.547424619472697,4.2347581076255105,0.7633737090830519,0.10149939767234846,0.353583984457724,0.06908312736895417,1461.95,87474.06512440759,63358.90691666317,1461.95,1687,57.093097773074945,True,1687.0,1461.95,0.0112103,-0.021062,False,183,26.337898836134563,89.99269432367888,0.002369668246445498,6281313500.449228,0.33232601888649227
64,53.9631,7.27345,58.0494,6.79722,5.174570594701921,4.113957061382631,0.7950335174854473,0.12080791310459948,0.35691393865328375,0.061124517806223695,1162.86,90651.8971655329,45129.28975106939,1162.86,1322,45.05471926366585,True,1322.0,1162.86,0.00513817,0.0340432,False,26,26.366336328640426,97.17496620424083,0.0022675736961451248,5632778924.48831,0.4182144952548567
65,53.978,7.58411,58.0339,7.21363,5.093881249477511,4.072785317249119,0.7995446139752221,0.1185707243766635,0.3582538601187711,0.06067226356210394,151.897,69473.73532253203,37085.02014024608,165.989,1326,44.54249298695827,True,1326.0,165.989,0.0028039,0.0334667,False,40,25.187735517611177,97.4064199781634,0.002260738507912585,4624449268.684352,0.40727761386225475
66,54.0077,7.82768,57.9801,7.53988,4.977435206211625,3.982811896135694,0.8001735293641423,0.11718658150491826,0.3526184012101467,0.059713863044466214,363.12,54075.039200457315,30220.937909368673,533.543,1311,43.84473562719989,True,1311.0,533.543,0.0263761,0.0422874,False,41,24.114994282902487,97.15328915309658,0.002286585365853659,2821791932.000248,0.2723717829340342
67,51.4776,1.63789,54.6579,4.71913,16.587533261822948,4.428131437480144,0.26695539159349957,0.05845874022369157,0.28652744117660006,0.044329621094625814,8498.14,79620.0474783105,37365.328117397425,150480.0,8759,99.002151696074,False,,,,,False,0,37.52475004210762,134.5584927741648,0.00011415525114155251,160998706611.3264,0.17167035712115797
68,51.5879,2.01591,56.2694,5.08962,19.080947798844317,5.600369221229972,0.2935058195363425,0.06724865907435316,0.31240570928361727,0.0483162645559293,14554.9,176871.50170091324,79003.94559931794,255785.0,8759,96.29143470259439,False,,,,,False,0,32.78479167516844,121.09308060277499,0.00228310502283105,127874813670.12926,0.12825161536238083
69,51.6351,2.16708,56.8115,5.17974,20.156229239257357,5.989260157615464,0.2971418952683103,0.0710384585895591,0.31529946177245527,0.0503499207736613,23847.4,224738.3174200913,89381.32777404654,196017.0,8759,95.22487659509902,False,,,,,False,0,31.03234842764465,117.09759563500346,0.00228310502283105,130222044795.56514,0.1422321684470735
70,51.7814,2.56173,57.2389,5.51833,21.873461708793826,6.206914677196718,0.28376462582058243,0.07708173174055644,0.33507873770569213,0.053200398881909056,71662.6,264092.6101141552,89358.73901634797,138469.0,8759,94.19817788635115,False,,,,,False,0,27.980114239348044,106.43989305750438,0.020662100456621004,112318496132.66043,0.13857319892266787
71,51.9427,2.80525,57.3444,5.76586,22.61276816001188,6.159835587262048,0.2724051979693057,0.07968679062745773,0.33917251441325547,0.05431670657606286,76942.4,260875.95575342467,79261.97203327992,118926.0,8759,92.4453067149999,False,,,,,False,0,27.852881719607254,107.0563875934354,0.0005707762557077625,117097716959.88763,0.11505165627404947
72,52.0879,3.01515,57.432,5.98253,23.120645823717823,6.112671173423289,0.264381506469544,0.08147890652886164,0.332000419195895,0.05509964767080918,76157.9,254479.99941780823,77301.67285956284,99032.1,8759,91.32087131581383,False,,,,,False,0,27.05211456936299,105.65630705423243,0.00228310502283105,118118914078.37218,0.1311463443887636
73,52.2635,3.17469,57.5593,6.20106,23.463153856341645,6.099542033374309,0.25996258093520186,0.08269301119675629,0.31640843521309603,0.05507866387882824,63914.7,245742.0571347032,82879.61193212713,73109.8,8759,89.74662724242592,False,,,,,False,0,27.08045160616512,105.07397979132107,0.0021689497716894978,116856392276.47041,0.13341048830839436
74,52.4129,3.35943,57.8911,6.45399,23.431103786738372,6.291818245435894,0.2685241934268996,0.0825841191724112,0.31763947203079157,0.05346889807946976,26971.0,228354.839086758,97637.85671019381,26971.0,8759,87.89462298483072,False,,,,,False,0,27.343965825290983,102.20214011184412,0.027968036529680364,139040122480.25516,0.18896936746120832
75,52.5207,3.4854,58.8052,5.5388,20.06360531486441,6.611459128664414,0.3295249794296053,0.07800226244206336,0.3180577087762534,0.0518415019490592,1002.11,230058.07676489107,96896.85156814662,1002.11,7940,85.55657335944362,True,7940.0,1002.11,0.0340994,-0.0135037,False,78,27.56656655852898,104.07528093394214,0.01725223523485707,107586620079.31084,0.2415409985375811
76,52.6896,3.65336,59.5019,5.21987,19.444551711396524,6.990091907128261,0.359488457788993,0.0756108299904307,0.3020384346420171,0.05237737843042673,926.872,209109.33628819752,94546.9155603271,926.872,7938,84.08724991634898,True,7938.0,926.872,0.0236747,-0.00346517,False,41,27.793058678899055,105.23459732691724,0.003904773900995088,88389044748.27231,0.1751126085097175
