Step,Latitude,Longitude,VelocityU,VelocityV,DistanceToShore,Beached
404,57.7124,5.81097,-0.0502533,0.0748481,78691.1,No
405,57.7142,5.80904,-0.0494621,0.0806132,78582.3,No
406,57.716,5.80712,-0.0486507,0.0863971,78464.6,No
407,57.7177,5.80528,-0.0461783,0.0865042,78346.1,No
408,57.7195,5.80352,-0.0433879,0.0854852,78228,No
409,57.7212,5.80186,-0.0406113,0.0844799,78110.6,No
410,57.7229,5.8004,-0.0350916,0.0798897,77998,No
411,57.7244,5.79915,-0.0290436,0.0745892,77891.1,No
412,57.7257,5.79811,-0.0230171,0.069297,77788.7,No
413,57.727,5.79727,-0.0167012,0.0666571,77687.1,No
414,57.7282,5.79663,-0.0103423,0.0645337,77585.1,No
415,57.7294,5.79619,-0.00399974,0.0623981,77482.4,No
416,57.7305,5.79585,-0.000672584,0.0613568,77379.5,No
417,57.7316,5.7956,0.00205041,0.0605234,77276.1,No
418,57.7327,5.79543,0.00477075,0.0596756,77172.2,No
419,57.7338,5.79529,0.00623986,0.0610873,77064.8,No
420,57.7349,5.79518,0.00746061,0.0629444,76953.6,No
421,57.736,5.7951,0.00868289,0.0647915,76838,No
422,57.7372,5.7951,0.0119445,0.0686046,76713.9,No
423,57.7385,5.79519,0.0156187,0.0728256,76580.2,No
424,57.7398,5.79536,0.019298,0.0770616,76437.2,No
425,57.7412,5.7956,0.022274,0.0809855,76285.8,No
426,57.7426,5.79591,0.0251104,0.0848542,76125.9,No
427,57.744,5.79628,0.0279488,0.0887338,75958.6,No
428,57.7455,5.79671,0.0301119,0.088989,75789.6,No
429,57.747,5.7972,0.0321322,0.0885157,75619.9,No
430,57.7484,5.79777,0.0341447,0.0880403,75448.5,No
431,57.7498,5.79851,0.0399544,0.0908897,75268.7,No
432,57.7513,5.79943,0.0465234,0.094417,75078.9,No
433,57.7528,5.80052,0.0530914,0.097958,74878.3,No
434,57.7544,5.80173,0.0582362,0.103219,74665.3,No
435,57.7561,5.80307,0.0630911,0.108826,74440,No
436,57.7578,5.80453,0.0679398,0.114438,74202.5,No
437,57.7596,5.80612,0.0735653,0.12011,73951.4,No
438,57.7615,5.80787,0.0793552,0.125803,73687.6,No
439,57.7634,5.8097,0.0851555,0.131506,73412.2,No
440,57.7655,5.81107,0.0712929,0.13503,73140.4,No
441,57.7678,5.81188,0.0533838,0.138128,72874.6,No
442,57.7702,5.81198,0.0352579,0.141251,72618.8,No
443,57.773,5.81024,-0.0237632,0.143426,72397.3,No
444,57.7762,5.80645,-0.0907748,0.145303,72217.6,No
445,57.7798,5.80081,-0.157424,0.146982,72077.5,No
446,57.7836,5.79463,-0.176448,0.148909,71950.2,No
447,57.7875,5.78815,-0.185976,0.150948,71830.8,No
448,57.7915,5.78136,-0.195467,0.153027,71713.6,No
449,57.7948,5.77428,-0.206254,0.158727,71500.6,No
450,57.7983,5.76683,-0.217279,0.165083,71282.9,No
451,57.8019,5.75904,-0.228267,0.171364,71066.8,No
452,57.8053,5.75132,-0.227361,0.160084,70877.2,No
453,57.8086,5.74375,-0.224073,0.145433,70717.7,No
454,57.8117,5.7363,-0.220779,0.130925,70585.4,No
455,57.8148,5.72879,-0.222673,0.130604,70459.3,No
456,57.8181,5.72118,-0.225655,0.133084,70336,No
