ParticleID,Start Latitude,Start Longitude,End Latitude,End Longitude,Total Distance,Net Displacement,Straightness Index,Average Velocity,Max Velocity,Velocity Std Dev,Min Distance to Shore,Avg Distance to Shore,Shore Distance Std Dev,Final Distance to Shore,Total Time Steps,Direction Change Std Dev,Beached,Beaching Time Step,Beaching Distance,VelocityU at Beaching,VelocityV at Beaching,Time in Coastal Zone (steps)
12,52.6935,4.51784,56.7413,6.26606,17.390197352219,4.409190176030064,0.25354457380366924,0.08178638021200951,0.3142226105293666,0.054836396125554604,9886.59,203715.4248116438,64916.20702198113,153110.0,8759,91.71777040596815,False,,,,,0
13,52.8569,4.58521,56.7478,6.27846,17.299632469600233,4.243371109448237,0.24528677802287985,0.0819493931896398,0.3144706786815108,0.054871799769489096,2079.74,203457.71220091326,64883.42897772622,152044.0,8759,91.87187486401763,False,,,,,43
14,53.0245,4.56864,56.8642,6.25343,17.7531277306351,4.193067306173364,0.23618752536420587,0.08301278417869042,0.32216677070463057,0.05521255208394619,10706.2,204057.91566210045,59932.09873243917,140416.0,8759,90.87922446875946,False,,,,,0
15,53.1614,4.66244,56.8702,6.23899,17.740847697551626,4.029976097013477,0.22715803470708137,0.0831672061298789,0.3230830215399906,0.055289879792029525,12004.7,207010.99260273975,59805.20654349002,140277.0,8759,90.91419889539812,False,,,,,0
16,53.2674,4.7377,56.9272,6.34344,17.95597694072017,3.996565649104238,0.22257578422485685,0.0838733321319362,0.32475235886873866,0.055550542049063324,13287.9,204258.83719178083,58858.47397693501,130929.0,8759,90.31763279480771,False,,,,,0
17,53.3727,4.84714,56.9943,6.46643,18.172460673959936,3.967125743419284,0.2183042690032584,0.08454386049353331,0.32555534191593294,0.05585572525614217,16109.1,197244.12584474887,57692.97531342763,120858.0,8759,89.12404069013704,False,,,,,0
18,53.4378,5.04837,57.0041,6.49131,18.20359950483101,3.8471510931597144,0.21134013040326052,0.08461154572708812,0.3254228473159806,0.05590672810922942,14720.6,195596.33577625573,57958.58836893108,119381.0,8759,89.06064209194915,False,,,,,0
19,53.4778,5.2332,57.0076,6.50238,18.177002911197587,3.751040643928023,0.20636188827462132,0.08455485443401359,0.3253148189803993,0.05593448139417851,8673.33,193760.98853652968,58301.17645028766,118841.0,8759,89.01824722393073,False,,,,,0
20,53.5027,5.42628,57.0265,6.54694,18.228377776329985,3.697708111195367,0.20285448088512492,0.08471606429985525,0.3250614257954333,0.05604636042742025,7958.82,191245.5550958904,58536.702452087324,116230.0,8759,88.8164087608092,False,,,,,0
21,53.5179,5.61945,57.0457,6.5978,18.30438586910055,3.66094817806808,0.20000387908386974,0.08478978091663787,0.3246019354270088,0.0561365855226517,6332.02,188206.17214383563,58739.45760399176,113760.0,8759,88.43962748224725,False,,,,,0
