ParticleID,Start Latitude,Start Longitude,End Latitude,End Longitude,Total Distance,Net Displacement,Straightness Index,Average Velocity,Max Velocity,Velocity Std Dev,Min Distance to Shore,Avg Distance to Shore,Shore Distance Std Dev,Final Distance to Shore,Total Time Steps,Direction Change Std Dev,Beached,Beaching Time Step,Beaching Distance,VelocityU at Beaching,VelocityV at Beaching,False Beaching (Too Late),Time in Coastal Zone (steps),Mean Curvature,95% Curvature,Dominant Freq (1/h),Curvature Total Energy,High/Low Freq Ratio
77,52.8374,3.73735,59.8588,5.04662,19.028898670097767,7.142425770905848,0.3753462507070648,0.07759226427372602,0.2944972220751836,0.052323422527860854,2143.32,205166.71788271033,82569.64516448913,2143.32,7570,83.58175111823766,True,7570.0,2143.32,0.0059197,0.0141448,False,25,28.012086298892214,107.8588407031622,0.028001584995377096,82365700923.02368,0.15711271241736624
78,53.0202,3.8549,60.1363,5.01361,18.754177981693005,7.20981886555411,0.3844380101645625,0.07717790204245614,0.2852489927414293,0.05283958114852249,3192.46,188300.51416688884,80503.14021671798,3192.46,7501,82.65325318187926,True,7501.0,3192.46,0.0355051,0.0162917,False,25,28.52845372532278,109.82782599843397,0.02799253532391362,84482983001.53758,0.14019522750697372
79,53.172,3.88007,60.3963,4.92701,18.53228068388969,7.299766698573317,0.3938946761646602,0.07730707939321319,0.2787416599093146,0.053228227230384784,1196.0,180969.7298135387,79130.98915851687,1196.0,7400,82.01222357979863,True,7400.0,1196.0,0.00710099,0.0181664,False,58,28.593626647869367,107.34625136617737,0.01729496014052155,85811319990.69841,0.12900590123472783
80,53.3282,3.93882,60.5793,4.92325,18.36145364972007,7.317619396695896,0.3985315943004032,0.07628310318307993,0.2708819611805113,0.05385685703927853,0.0,169050.33926777015,80423.24610955993,3288.86,7430,80.9775601139059,True,7430.0,3288.86,0.0121907,0.00318397,True,177,29.890780113939115,118.03500509216622,0.0022877136320818194,101960707308.01303,0.16573083032973174
81,53.5139,4.08153,60.8154,4.65872,17.73048730435956,7.324278158706151,0.41308950131930455,0.07799067678566077,0.2828841651436149,0.054588908413034896,507.422,159899.54335090469,72601.79732727351,907.854,7018,80.94890426753626,True,7018.0,907.854,-0.00817857,0.0069017,False,105,29.954063100419447,115.51997073515804,0.0022795269981478843,102375799250.33978,0.2025904535985433
82,53.599,4.21583,60.9219,4.77559,17.564873835942663,7.34426277223249,0.41812214769251954,0.07803401416962562,0.2902096752780651,0.055006038758389,882.925,148683.08429586992,70787.42688775288,1063.58,6948,80.04917057096633,True,6948.0,1063.58,0.0125757,0.00566036,False,91,29.661953000325266,109.44574498426816,0.00230248956684415,94815043113.95006,0.2049785917995657
83,53.6888,4.53483,60.9751,4.8242,17.13589082259356,7.292043793539638,0.425542148291767,0.0766590892327675,0.30049480026283315,0.05496354253800071,173.193,123511.54837768116,70903.53103188031,223.28,6899,77.61934966309784,True,6899.0,223.28,0.00964973,0.0026496,False,184,29.7894221925127,109.04889768394445,0.03217391304347826,87294093909.24806,0.14046440662983506
84,53.7386,4.83705,60.8199,4.81057,16.373119483377646,7.081349509832147,0.4324984934618775,0.07499886383005122,0.3121192064788708,0.054234551635575105,196.33,104472.6607880991,70844.17810753561,344.662,6738,75.419042528378,True,6738.0,344.662,0.00109623,0.0138318,False,105,29.729816855131098,108.54040430610074,0.03220062323786912,79911805201.34512,0.14708116828363038
85,53.7635,5.13089,60.1793,4.96191,14.219324836104693,6.4180249205187705,0.45135932925750316,0.07815901464357497,0.3192319010781974,0.05387452029590518,0.0,103776.2370856863,65999.25677210606,4477.35,5616,74.63860847633917,True,5616.0,4477.35,0.00754185,0.00489273,True,127,29.574752739063243,108.45384177752054,0.023500089015488695,54931551676.99929,0.14146439832246094
86,53.8033,5.41634,59.1477,5.20366,12.031288056294564,5.348630118301321,0.44456005818121935,0.08340125896102962,0.3279886733547364,0.056179411816328045,25.3718,108276.09356281994,59446.37780734629,25.3718,4453,76.63359947551403,True,4453.0,25.3718,-0.0320482,0.0555478,False,25,29.074367379731058,110.64457244281786,0.0026942074539739558,37535546700.76717,0.19015777858147012
87,53.868,5.71861,59.1918,5.14433,11.583611221733904,5.3546843005353715,0.462263813765484,0.08431797577302268,0.3270587353320501,0.057510024643345925,2952.49,94344.41912541253,61626.87717367242,2952.49,4241,76.04546703336003,True,4241.0,2952.49,0.0242132,0.00873484,False,52,29.586179668804675,114.99826918385152,0.002593116454502593,37590173308.62631,0.1921270812281698
88,53.9284,6.0139,58.6402,5.54302,9.829995880820285,4.735270553453094,0.4817164331362822,0.08762629878137955,0.33479811051587494,0.060383048664362275,2632.89,86652.54384815242,67922.6788804937,2632.89,3463,76.07737032412693,True,3463.0,2632.89,0.0148068,0.0127728,False,45,30.051408633519635,125.78854397481905,0.005196304849884526,23065264539.144154,0.17274622108829307
89,54.0127,6.29942,58.3573,6.03986,7.295160781024427,4.352346557157414,0.5966073521612273,0.09356241259148271,0.34373356637081576,0.06320771341004627,2702.55,89395.12581395349,77167.88155886265,2702.55,2407,66.98453986000006,True,2407.0,2702.55,-0.0092075,0.0134346,False,25,26.08504580028055,92.28315259175594,0.023255813953488372,10989596138.866194,0.20695750412344482
90,54.0176,6.57653,58.2823,6.27986,6.664509214133707,4.275006336708751,0.6414585379584387,0.09079305769550107,0.34847402888163703,0.06555303539672697,3201.49,83727.3163652404,73057.25145829705,3204.13,2266,65.47181740117475,True,2266.0,3204.13,-0.015353,0.0347254,False,25,26.898474786738706,101.98834950083804,0.0004411116012351125,8757231886.410744,0.2088378325820239
91,54.0622,6.84525,58.2665,6.32336,5.37265017013153,4.236567910714996,0.7885434146201405,0.12228928133598806,0.3472043668345777,0.06178732846164465,3315.96,112597.68487103906,55663.14335192743,3315.96,1356,44.871147496841665,True,1356.0,3315.96,0.0225446,0.00879378,False,25,27.03161785601487,91.12593162708635,0.002210759027266028,7393274598.967004,0.5505622215326976
92,54.0869,7.11397,58.0862,6.59707,5.104344779722713,4.032565696922988,0.790026119109856,0.12091060158581567,0.3569603562932444,0.06290209862881534,373.634,97263.3635766871,48490.493622126014,373.634,1303,45.35566621396148,True,1303.0,373.634,0.0141937,0.0318577,False,25,27.96950874346546,94.44745920616775,0.0023006134969325155,6929866589.3328705,0.45692177739583356
93,54.1511,7.685,58.1209,7.50997,5.401801374287447,3.973656696406975,0.7356169583208974,0.019020336876702564,0.36156672975952864,0.04733241444548466,0.0,8635.01370185274,24209.529280656094,0.0,8759,56.01125612352131,False,,,,,False,7521,8.028344693083502,41.046084954228256,0.00011415525114155251,31514296989.522293,0.11049555017731916
94,54.1067,7.39947,58.0632,7.00768,5.136282096546814,3.9758510603517383,0.7740717868718217,0.0923914923886237,0.3597100049887409,0.07226420566768527,0.0,59988.411570582415,49452.02405854711,200.361,1716,60.41616024289184,True,1716.0,200.361,0.00639026,-0.0186444,True,462,25.86399982409265,93.02613125120126,0.0023296447291788003,5914155835.434122,0.21425066393017322
95,51.7862,1.78077,52.4777,1.77339,1.1661369876000958,0.6915393802235683,0.5930172763379652,0.0463738780100623,0.14739467987631033,0.03614320838199619,1441.97,29333.53182754183,11552.085278175671,1441.97,776,81.14600126319633,True,776.0,1441.97,-0.013149,0.00723271,False,25,42.01986935093211,138.51733247512334,0.003861003861003861,1184417489.37347,0.12474769721007309
96,51.9217,2.16715,57.183,5.26485,21.34095662005545,6.105491215291361,0.2860926679150664,0.07520835893890777,0.33051009769429135,0.05231444816786019,37823.2,259946.36043378996,96580.96945921023,154498.0,8759,94.49339625062943,False,,,,,False,0,28.741570397029076,105.70269536615181,0.020662100456621004,117869420068.22475,0.13486335589507675
97,52.0204,2.46944,57.332,5.54625,22.325098203391914,6.138391836311851,0.27495475183975804,0.07867168281269162,0.3402883535733922,0.05380482245683012,74344.5,269627.98539954337,88243.80969885933,127667.0,8759,93.0933487216882,False,,,,,False,0,28.101762691153848,107.47203229564217,0.020662100456621004,120006383673.08752,0.12158843432069621
98,52.1498,2.63736,57.4106,5.73623,22.86099274152826,6.105654094108184,0.2670773821215964,0.08056312354392045,0.338943136177737,0.054755242476667486,97862.1,267684.7863242009,83961.0892731794,113146.0,8759,91.94558749200822,False,,,,,False,0,27.675829968143866,105.87888449567448,0.05262557077625571,118599516727.82407,0.1236334424946675
99,52.284,2.81366,57.4976,5.94587,23.261805340409925,6.0821348590852535,0.261464437952264,0.08197881456415736,0.33382571167601816,0.05521585323358237,85748.4,261318.55417808218,83711.27520069087,96437.7,8759,90.79915739599451,False,,,,,False,0,27.076878213610065,104.89163620116759,0.0021689497716894978,123123031711.69247,0.16190556979337983
100,57.1611,6.00426,58.4642,5.82197,2.093710208068583,1.3157884533997102,0.6284482199728614,0.10898665141315603,0.27207736471268607,0.05334390539432961,2579.92,59166.55458684655,34478.34817513093,2579.92,592,56.91901360707675,True,592.0,2579.92,0.00681041,0.0203973,False,25,18.95949287318899,54.90939412779058,0.023608768971332208,253668433.0982388,0.057587934415934516
101,50.2682,-2.3109,50.5838,-2.13687,0.3987820120781509,0.36040227649114226,0.9037576058483621,0.06543150727322869,0.18060021155480413,0.04708869960840241,2580.71,15351.648624338624,9705.349486604502,2580.71,188,31.650554920861158,True,188.0,2580.71,-0.0037589,0.0267391,False,25,26.09752090112872,105.44611427299192,0.021164021164021163,26562771.88838739,0.1096472614216045
102,50.2864,-1.46995,50.572,-1.31755,0.3567580024248264,0.32371765475488257,0.9073872276294465,0.06868172114276798,0.16122450462163002,0.04549207193713211,1316.88,13625.123602484471,10548.639198513627,1316.88,160,32.30202662183799,True,160.0,1316.88,-0.00342095,0.0355143,False,25,24.233689578536424,81.04667367634995,0.06832298136645962,24120069.44803788,0.14865576891986373
103,50.3761,-0.460533,50.8022,-0.275218,0.5152482410046058,0.46465348295799785,0.9018050834138498,0.07450615258106032,0.17128367880288536,0.04317808900258182,2767.73,20805.36831775701,13720.602472148437,2767.73,213,27.687732680150134,True,213.0,2767.73,0.00348592,0.00865864,False,25,23.701422274206937,86.78784732299867,0.02336448598130841,31551098.429512624,0.16125879623558959
104,50.5015,0.464854,50.8391,0.628561,0.4126995276881428,0.3751982700506511,0.9091318135313458,0.06348718011800696,0.17827990591092985,0.044765212851888815,2793.06,15995.735771144282,10398.995273389086,2793.06,200,28.81798481918317,True,200.0,2793.06,0.00176292,0.0163766,False,25,31.556219943244233,136.15228333441902,0.009950248756218905,48775269.745069206,0.10961373899655336
105,50.0518,-3.23629,50.7007,-2.89978,0.9380404167811824,0.7309652454802464,0.7792470691065749,0.036950113969147866,0.1848863044722621,0.04279541287862282,3586.81,20538.544968152866,11705.698600714599,3586.81,784,69.93063019032132,True,784.0,3586.81,0.00616852,0.00658703,False,25,26.384063245113307,93.56072282107516,0.007643312101910828,406637807.2356327,0.1701976765766592

Aggregate Statistics:
Total number of particles: 106
Total simulation steps: 8760 steps
Number of beached particles: 70
Percentage of beached particles: 66.04%
Percentage of beached particles that were too late: 18.57%
Average time to beach (for beached particles): 4599.5 steps
Average distance to shore for beached particles: 2254.295 meters
Average final distance to shore: 47039.080 meters
Average straightness index: 0.455 (unitless)
Average total distance: 14.969 (degrees)
Average net displacement: 5.588 (degrees)
Average velocity: 0.081 m/s
