Step,Latitude,Longitude,VelocityU,VelocityV,DistanceToShore,Beached
459,58.2108,5.94117,-0.170094,0.129618,22107.9,No
460,58.215,5.93546,-0.176689,0.131082,22046.5,No
461,58.2191,5.92986,-0.173464,0.126114,22022,No
462,58.2229,5.92443,-0.168361,0.11992,21997.8,No
463,58.2266,5.91919,-0.163346,0.113778,21860.4,No
464,58.23,5.91425,-0.153811,0.106634,21669,No
465,58.2332,5.90966,-0.143275,0.0992702,21499.2,No
466,58.2361,5.90539,-0.132625,0.0918741,21259.7,No
467,58.2391,5.9013,-0.127131,0.0915032,20908.3,No
468,58.2421,5.89734,-0.122635,0.0924579,20562.8,No
469,58.2451,5.89353,-0.118099,0.093325,20224.2,No
470,58.248,5.88978,-0.115872,0.0915751,19901.2,No
471,58.2509,5.8861,-0.114012,0.0892817,19595.8,No
472,58.2537,5.88248,-0.112045,0.0869532,19306.5,No
473,58.2565,5.87896,-0.10907,0.0862278,19027.7,No
474,58.2593,5.87554,-0.10593,0.0858398,18757.9,No
475,58.262,5.87223,-0.102645,0.0850258,18497.2,No
476,58.2647,5.8691,-0.0973742,0.0837406,18247.5,No
477,58.2674,5.86615,-0.0916849,0.0824034,18008.7,No
478,58.27,5.86339,-0.0859667,0.0810929,17777.2,No
479,58.2726,5.86094,-0.0768702,0.078824,17553.6,No
480,58.275,5.8588,-0.0671352,0.0763721,17338.3,No
481,58.2774,5.85696,-0.0574383,0.0739301,17125.9,No
482,58.2798,5.85538,-0.0496553,0.0730335,16914.5,No
483,58.2821,5.85404,-0.0422711,0.0724298,16701.8,No
484,58.2845,5.8529,-0.0349205,0.0718106,16485.7,No
485,58.2868,5.85179,-0.0342729,0.0725622,16268.8,No
486,58.2892,5.85065,-0.034983,0.0735767,16052.7,No
487,58.2916,5.84948,-0.0357184,0.0745771,15835.5,No
488,58.2941,5.84821,-0.0385859,0.0764755,15616.9,No
489,58.2967,5.84684,-0.0418645,0.0785595,15400.4,No
490,58.2993,5.84536,-0.0451304,0.0806488,15184.9,No
491,58.3019,5.84382,-0.0472056,0.0805922,14974.8,No
492,58.3045,5.84222,-0.0490384,0.0801141,14776.6,No
493,58.3071,5.84055,-0.0508663,0.0796439,14581.1,No
494,58.3097,5.83873,-0.0554776,0.0804602,14362.3,No
495,58.3124,5.83674,-0.0605917,0.0814996,14130.8,No
496,58.315,5.83462,-0.0656434,0.0825007,13906.5,No
497,58.3176,5.83261,-0.062515,0.0792078,13698.3,No
498,58.32,5.83075,-0.0577839,0.0751019,13503.9,No
499,58.3223,5.82905,-0.0530776,0.0710375,13324.7,No
500,58.3245,5.82753,-0.0475616,0.0681579,13151.2,No
501,58.3266,5.82619,-0.0418881,0.0655144,12984.9,No
502,58.3286,5.82502,-0.0362237,0.0628735,12823.5,No
503,58.3307,5.82389,-0.0348164,0.0633281,12660.4,No
504,58.3328,5.82278,-0.0342775,0.0643934,12496.3,No
505,58.3349,5.82169,-0.0337582,0.0654492,12333.3,No
506,58.3371,5.8206,-0.0333395,0.0658668,12171.5,No
507,58.3392,5.81954,-0.0329528,0.0661677,12010.4,No
508,58.3414,5.81848,-0.0325817,0.0664796,11852.2,No
509,58.3435,5.81745,-0.0317345,0.0661949,11698.3,No
510,58.3456,5.81646,-0.0307859,0.0657771,11548.2,No
511,58.3477,5.8155,-0.0298326,0.065346,11399.7,No
512,58.3498,5.81464,-0.0269761,0.0637424,11255.2,No
513,58.3518,5.81388,-0.0237423,0.0619061,11114.3,No
514,58.3538,5.81321,-0.0205124,0.0600703,10976.4,No
515,58.3557,5.81253,-0.0207051,0.0609001,10838,No
516,58.3578,5.81183,-0.0215728,0.0622567,10701.5,No
517,58.3598,5.8111,-0.0224301,0.0636059,10565.4,No
518,58.3619,5.81041,-0.0213614,0.0629194,10433.3,No
519,58.3639,5.80977,-0.0199263,0.0618403,10305.7,No
520,58.3658,5.80917,-0.0185105,0.060776,10181.9,No
521,58.3677,5.80863,-0.016822,0.0587865,10062.4,No
522,58.3695,5.80815,-0.0150998,0.0566292,9947.88,No
523,58.3713,5.80772,-0.0134014,0.0544916,9838.34,No
524,58.3729,5.80738,-0.0109506,0.0509503,9733.04,No
525,58.3744,5.80712,-0.00836083,0.0471366,9635.58,No
526,58.3758,5.80693,-0.00580263,0.0432222,9541.52,No
527,58.3772,5.80679,-0.00453854,0.0407296,9451.24,No
528,58.3784,5.80668,-0.0035376,0.0385581,9367.2,No
529,58.3796,5.8066,-0.00254602,0.0364149,9286.12,No
530,58.3807,5.80653,-0.00218109,0.0347715,9208.22,No
531,58.3818,5.80647,-0.00194255,0.0332418,9135.21,No
532,58.3828,5.80641,-0.00170615,0.0317292,9066.76,No
533,58.3838,5.80636,-0.00149086,0.0306248,9000.2,No
534,58.3847,5.80632,-0.00128112,0.0296102,8935.41,No
535,58.3857,5.80629,-0.00107299,0.0286057,8872.68,No
536,58.3866,5.80629,-9.5386e-05,0.0291447,8808.35,No
537,58.3876,5.80633,0.0010283,0.0299814,8738.98,No
538,58.3886,5.80641,0.00214212,0.030804,8663.02,No
539,58.3898,5.80658,0.0046939,0.0353577,8570.08,No
540,58.3911,5.80683,0.00750433,0.0405835,8461.44,No
541,58.3926,5.80717,0.0102767,0.0457181,8335.36,No
542,58.3941,5.80754,0.0113447,0.0463094,8206.1,No
543,58.3956,5.80794,0.0120679,0.0460054,8079.07,No
544,58.3971,5.80836,0.0127824,0.0457064,7948.86,No
545,58.3986,5.80885,0.0148259,0.0468458,7812.42,No
546,58.4002,5.80942,0.0171027,0.0482413,7669.02,No
547,58.4018,5.81005,0.0193409,0.0496015,7515.08,No
548,58.4035,5.81075,0.0210903,0.050354,7360.55,No
549,58.4051,5.81149,0.0227197,0.050971,7200.05,No
550,58.4068,5.81229,0.024319,0.0515669,7034.38,No
551,58.4086,5.81315,0.0261708,0.0530055,6864.84,No
552,58.4103,5.81407,0.0280392,0.0545716,6684.63,No
553,58.4122,5.81505,0.0298648,0.0560877,6506.21,No
554,58.414,5.816,0.0295395,0.0573584,6325.99,No
555,58.416,5.81694,0.0287971,0.0585522,6153.69,No
556,58.4179,5.81785,0.0280652,0.0597121,5984.7,No
557,58.4198,5.8187,0.0265093,0.0587309,5828.54,No
558,58.4217,5.81951,0.0248182,0.0573509,5685.06,No
559,58.4235,5.82026,0.0231593,0.0559977,5551.6,No
560,58.4254,5.82097,0.021995,0.0568097,5430.88,No
561,58.4272,5.82165,0.0209388,0.0580109,5313.21,No
562,58.4292,5.82228,0.0198962,0.0591659,5215.18,No
563,58.4312,5.82279,0.0161223,0.0613188,5129.21,No
564,58.4333,5.82316,0.011876,0.0636087,5077.19,No
565,58.4354,5.82339,0.0077144,0.0658286,5039.94,No
566,58.4375,5.82352,0.0043832,0.0631618,5035.94,No
567,58.4394,5.82355,0.00126674,0.059611,5042.61,No
568,58.4412,5.82349,-0.00179148,0.0561491,4918.73,No
569,58.4429,5.82335,-0.00394217,0.0535295,4782.44,No
570,58.4446,5.82315,-0.00588982,0.0511216,4625.06,No
571,58.4462,5.8229,-0.00780965,0.0487693,4458.16,No
572,58.4477,5.82267,-0.00706716,0.0457313,4304.36,No
573,58.449,5.82249,-0.00581353,0.042609,4161.45,No
574,58.4503,5.82234,-0.00457819,0.0395464,4028.37,No
575,58.4515,5.8222,-0.00433318,0.0375796,3902.15,No
576,58.4527,5.82206,-0.00428583,0.0358538,3782.54,No
577,58.4538,5.82192,-0.0042403,0.0341576,3669.77,No
578,58.4548,5.82178,-0.00429894,0.0324358,3563.52,No
579,58.4558,5.82164,-0.00437812,0.0307292,3463.26,No
580,58.4568,5.8215,-0.0044574,0.0290483,3370.32,No
581,58.4576,5.82139,-0.00354379,0.0266555,3285.28,No
582,58.4584,5.82131,-0.00244163,0.0241479,3207.72,No
583,58.4591,5.82127,-0.0013491,0.0216699,3136.89,No
584,58.4597,5.82125,-0.000799244,0.0198771,3071.25,No
585,58.4603,5.82124,-0.000359834,0.0182342,3010.95,No
586,58.4608,5.82124,7.67299e-05,0.0166064,2956.12,No
587,58.4614,5.82128,0.000883287,0.0159506,2902.13,No
588,58.4619,5.82134,0.00175944,0.0154911,2848.55,No
589,58.4624,5.82143,0.0026301,0.0150339,2794.21,No
590,58.4629,5.82156,0.00397203,0.0165778,2732.1,No
591,58.4635,5.82174,0.0053982,0.0185014,2661.34,No
592,58.4642,5.82197,0.00681041,0.0203973,2579.92,No
593,58.465,5.82227,0.00896269,0.0254029,2479.1,No
594,58.4661,5.82265,0.0112326,0.0309492,2356.54,No
595,58.4673,5.82309,0.0134608,0.0363869,2214.69,No
596,58.4686,5.82354,0.0138727,0.0393038,2065.96,No
597,58.4692,5.8237,0.0139799,0.0418652,1995.36,No
598,58.4693,5.82356,0.0141362,0.0445766,1995.12,No
599,58.4694,5.82326,0.0127621,0.0516266,1994.05,No
600,58.4696,5.82277,0.011077,0.0595139,1992.82,No
601,58.47,5.82208,0.0093871,0.0673508,1994.84,No
602,58.4705,5.8212,0.00397683,0.0716338,1994.86,No
603,58.471,5.82015,-0.00216882,0.0751905,1994.73,No
604,58.4716,5.81904,-0.00830182,0.0787158,1988.57,No
605,58.4717,5.81821,-0.0119947,0.0788833,1985.63,No
606,58.4717,5.81765,-0.0151995,0.0783864,1983.87,No
607,58.4717,5.81705,-0.0184114,0.0778951,1983.94,No
608,58.4717,5.81644,-0.0188864,0.0783218,1983.94,No
609,58.4717,5.81583,-0.0188093,0.0789315,1983.94,No
610,58.4717,5.81522,-0.0187276,0.0795392,1983.7,No
611,58.4718,5.81461,-0.0165665,0.0794476,1981,No
612,58.4718,5.81397,-0.0139849,0.0792086,1983.44,No
613,58.4719,5.81334,-0.0113978,0.0789598,1983.7,No
614,58.4719,5.81289,-0.00622089,0.074834,1983.54,No
615,58.472,5.81263,-0.000522884,0.069932,1983.61,No
616,58.472,5.81257,0.00517924,0.0650262,1983.61,No
617,58.472,5.81272,0.0111438,0.0612972,1983.5,No
618,58.4719,5.81308,0.0171595,0.0578004,1983.66,No
619,58.4718,5.81361,0.0231697,0.0542984,1983.64,No
620,58.4718,5.81412,0.0232625,0.0658704,1982.79,No
621,58.4718,5.81464,0.0221759,0.0804391,1980.86,No
622,58.4717,5.81521,0.0210932,0.0949791,1983.26,No
623,58.4717,5.81587,0.0208027,0.100806,1983.37,No
624,58.4717,5.81654,0.0206667,0.104897,1983.52,No
625,58.4717,5.81714,0.0205272,0.108996,1983.52,No
626,58.4717,5.81725,0.00562958,0.126954,1983.52,No
627,58.4717,5.81678,-0.0122382,0.147757,1983.52,No
628,58.4717,5.81578,-0.0301685,0.168661,1983.52,No
629,58.4718,5.81447,-0.0362035,0.166138,1981.28,No
630,58.472,5.81265,-0.0398789,0.158832,1983.39,No
631,58.4722,5.81059,-0.0435805,0.151474,1979.78,No
632,58.4732,5.80767,-0.0501707,0.147528,1982.89,No
633,58.4749,5.80432,-0.0571788,0.143909,1983.05,No
634,58.4759,5.80122,-0.0643252,0.140766,1982.62,No
635,58.4759,5.79893,-0.0702541,0.135046,1982.69,No
636,58.4759,5.79645,-0.075941,0.128649,1982.78,No
637,58.4759,5.79377,-0.0816894,0.122223,1979.99,No
638,58.4763,5.79071,-0.0834745,0.115132,1982.64,No
639,58.4772,5.78731,-0.0842261,0.10757,1981.97,No
640,58.479,5.78386,-0.0845619,0.0995554,1982.72,No
641,58.4816,5.78078,-0.0836268,0.0927839,1980.39,No
642,58.4843,5.77807,-0.082376,0.0863208,1981.78,No
643,58.4871,5.77557,-0.0811426,0.0800179,1982.77,No
644,58.49,5.77365,-0.0809091,0.0772337,1981.43,No
645,58.4931,5.77249,-0.0807096,0.0751041,1981.67,No
646,58.4958,5.772,-0.0804994,0.0730757,1982.13,No
647,58.4982,5.7718,-0.0755449,0.0677311,1978.9,No
648,58.4999,5.77198,-0.0699838,0.0620484,1982.02,No
649,58.5015,5.77216,-0.0646138,0.0565459,1982.6,No
650,58.5031,5.77211,-0.0567062,0.0509324,1982.03,No
651,58.5048,5.77175,-0.0484714,0.0453977,1981.98,No
652,58.5062,5.77073,-0.0405842,0.0401053,1996.05,No
653,58.5068,5.76945,-0.0327085,0.0360099,1987.08,No
654,58.5074,5.76842,-0.0248078,0.0321406,1984.33,No
655,58.5079,5.76763,-0.0169281,0.0282905,1986.24,No
656,58.5083,5.76697,-0.0127065,0.0261239,1986.08,No
657,58.5087,5.76641,-0.00922364,0.0243084,1985.96,No
658,58.5091,5.76595,-0.00575181,0.0225105,1985.89,No
659,58.5093,5.7656,0.000852932,0.0243618,1986.03,No
660,58.5095,5.76535,0.00807583,0.0269428,1985.83,No
661,58.5097,5.76519,0.0152923,0.0295281,1985.64,No
662,58.5098,5.76506,0.0209485,0.0331027,1985,No
663,58.5099,5.76495,0.0262882,0.0368754,1984.38,No
664,58.51,5.76487,0.031624,0.0406484,1983.81,No
665,58.51,5.76479,0.033608,0.0417822,1983.04,No
666,58.5101,5.76471,0.0349212,0.0423874,1982.31,No
667,58.5102,5.76462,0.0362309,0.0429883,1981.46,No
668,58.5104,5.76444,0.034182,0.0449666,1981.24,No
669,58.5106,5.76417,0.0314468,0.0471934,1983.22,No
670,58.511,5.7638,0.0286963,0.0493859,1984.62,No
671,58.5115,5.76328,0.0234211,0.0537071,1984.64,No
672,58.5122,5.76262,0.0176706,0.0584148,1984.59,No
673,58.5128,5.76184,0.0119601,0.0630861,1984.56,No
674,58.5134,5.76107,0.0132564,0.0680154,1985.11,No
675,58.5138,5.76042,0.0159564,0.0730454,1989.91,No
676,58.514,5.75992,0.0186662,0.0781187,1985.99,No
677,58.5141,5.75956,0.0222325,0.0841551,1985.26,No
678,58.5142,5.7593,0.02597,0.0903881,1985.29,No
679,58.5143,5.75907,0.0297063,0.0966195,1985.37,No
680,58.5145,5.75875,0.0301928,0.105998,1985.51,No
681,58.5146,5.75832,0.0300229,0.115982,1985.48,No
682,58.5149,5.75769,0.0298392,0.125913,1985.22,No
683,58.5155,5.75625,0.00762363,0.131698,1981.93,No
684,58.5167,5.75387,-0.0188156,0.136227,1984.76,No
685,58.5175,5.75133,-0.045129,0.141123,1985.56,No
686,58.5176,5.74952,-0.0551181,0.141884,1985.29,No
687,58.5176,5.74736,-0.0618495,0.141685,1984.79,No
688,58.5179,5.74463,-0.068556,0.141348,1985.05,No
689,58.5189,5.74133,-0.0703878,0.140308,1985.03,No
690,58.5206,5.73771,-0.0709033,0.13855,1985.31,No
691,58.5217,5.73444,-0.071729,0.137369,1984.4,No
692,58.5217,5.7319,-0.0782356,0.136652,1985.13,No
693,58.5214,5.73043,-0.0859096,0.135975,1984.41,No
694,58.521,5.7296,-0.0935718,0.135193,1984.46,No
695,58.5205,5.7287,-0.097706,0.127894,1984.37,No
696,58.52,5.72771,-0.101215,0.119274,1984.1,No
697,58.5194,5.7264,-0.104923,0.110699,1984.54,No
698,58.5187,5.72467,-0.103904,0.106998,1983.98,No
699,58.5181,5.72268,-0.1019,0.104234,1981.33,No
700,58.5177,5.71996,-0.0998088,0.101353,1984.29,No
701,58.5176,5.71708,-0.0951239,0.0959334,1984.43,No
702,58.5176,5.7142,-0.0897815,0.0898828,1984.34,No
703,58.5176,5.7115,-0.0843467,0.083751,1984.34,No
704,58.5177,5.70879,-0.0795533,0.0774596,1984.34,No
705,58.5181,5.70613,-0.0747649,0.0710315,1980.41,No
706,58.5191,5.7035,-0.0696498,0.064342,1984.41,No
707,58.5202,5.70115,-0.0621744,0.0587983,1984.46,No
708,58.5212,5.69908,-0.054306,0.0535335,1984.44,No
709,58.5217,5.69733,-0.0466691,0.0484561,1985.85,No
710,58.5217,5.69614,-0.0378066,0.0432417,1984.36,No
711,58.5217,5.69525,-0.028617,0.0379494,1984.45,No
712,58.5217,5.69464,-0.0193812,0.0326337,1984.45,No
713,58.5217,5.69414,-0.0152936,0.0293565,1983.51,No
714,58.5218,5.69372,-0.0122289,0.0264814,1981.85,No
715,58.5218,5.69338,-0.00915586,0.0236002,1983.62,No
716,58.5218,5.69311,-0.00684505,0.020979,1984.53,No
717,58.5218,5.6929,-0.00468306,0.0184069,1984.55,No
718,58.5218,5.69278,-0.00251814,0.0158328,1984.44,No
719,58.5218,5.69278,0.000471686,0.00898195,1984.36,No
720,58.5218,5.6929,0.00362603,0.00127682,1984.38,No
721,58.5218,5.69314,0.00677909,-0.00642513,1984.12,No
722,58.5218,5.6934,0.00699054,-0.0096836,1983.49,No
723,58.5218,5.69364,0.00661466,-0.0120543,1982.37,No
724,58.5217,5.69386,0.00623972,-0.0144256,1982.53,No
725,58.5217,5.69408,0.00618434,-0.0127695,1983.39,No
726,58.5217,5.69429,0.00619276,-0.0103088,1983.88,No
727,58.5217,5.6945,0.0062013,-0.0078493,1984.4,No
728,58.5217,5.69472,0.00664491,-0.00500313,1984.53,No
729,58.5217,5.69495,0.00717498,-0.00208151,1984.45,No
730,58.5217,5.6952,0.00770458,0.000837534,1984.45,No
731,58.5217,5.69544,0.00740701,0.00310134,1984.45,No
732,58.5217,5.69566,0.00694569,0.00523119,1984.45,No
733,58.5217,5.69582,0.00648581,0.00735893,1984.45,No
734,58.5217,5.69556,-0.00625463,0.0178719,1984.45,No
735,58.5217,5.6948,-0.021494,0.0300903,1984.45,No
736,58.5218,5.69357,-0.036809,0.0423468,1982.64,No
737,58.5219,5.69224,-0.0370721,0.0442161,1984.45,No
738,58.522,5.69099,-0.0343001,0.0440003,1984.58,No
739,58.5222,5.68981,-0.0315038,0.0437709,1981.55,No
740,58.5225,5.68868,-0.0265873,0.0426473,1984.36,No
741,58.5229,5.68766,-0.0212413,0.0413354,1983.76,No
742,58.5232,5.68679,-0.0159032,0.0400305,1984.22,No
743,58.5236,5.68602,-0.0122778,0.0388918,1984.25,No
744,58.5239,5.68533,-0.00899627,0.0377783,1981.81,No
745,58.5242,5.68471,-0.00572224,0.036666,1984.02,No
746,58.5245,5.68423,0.00139735,0.0396649,1984.19,No
747,58.5246,5.68391,0.00927924,0.0434957,1984,No
748,58.5248,5.68368,0.0171566,0.0473347,1984.13,No
749,58.525,5.6831,0.00889677,0.0580097,1984.3,No
750,58.5255,5.6821,-0.00257873,0.0700039,1984.49,No
751,58.5259,5.68089,-0.0140545,0.0820389,1987.46,No
752,58.5261,5.67977,-0.0222369,0.0874992,1984.63,No
753,58.5262,5.67844,-0.0297754,0.0916489,1984.78,No
754,58.5265,5.67673,-0.0373112,0.0957565,1982.5,No
755,58.5273,5.67456,-0.0407769,0.0965739,1984.53,No
756,58.5284,5.6722,-0.0433186,0.0965835,1985.09,No
757,58.5302,5.66973,-0.0455878,0.0962096,1985.46,No
758,58.5324,5.66739,-0.0462185,0.0954283,1984.21,No
759,58.5344,5.66497,-0.0466633,0.0948401,1986.06,No
760,58.5354,5.66253,-0.047437,0.0948078,1985.64,No
761,58.5366,5.65995,-0.0518437,0.096901,1984.47,No
762,58.5383,5.65715,-0.0567066,0.0990937,1985.36,No
763,58.5396,5.65426,-0.06168,0.1015,1986.69,No
764,58.5409,5.65135,-0.0642382,0.0969474,1986.71,No
765,58.543,5.64855,-0.0658682,0.0906386,1986.7,No
766,58.5454,5.64612,-0.0670893,0.0841585,1986.31,No
767,58.5477,5.64375,-0.0642534,0.0791319,1982.43,No
768,58.5501,5.64178,-0.0605267,0.0743065,1987.28,No
769,58.5526,5.64026,-0.0568033,0.0694947,1986.1,No
770,58.555,5.6393,-0.0526319,0.0649456,1986.75,No
771,58.5572,5.63825,-0.0486001,0.0606242,1986.04,No
772,58.5591,5.63706,-0.0448068,0.0564863,1986.08,No
773,58.561,5.63605,-0.0405106,0.0526042,1985.76,No
774,58.5628,5.63535,-0.0362029,0.0488134,1986.11,No
775,58.5644,5.63469,-0.0320557,0.0451283,1988.19,No
776,58.5657,5.63384,-0.0269059,0.0418843,1984.68,No
777,58.5668,5.63296,-0.0217111,0.0388184,1984.66,No
778,58.5677,5.63213,-0.0166567,0.0358358,1984.54,No
779,58.5684,5.63136,-0.0124043,0.035224,1981.98,No
780,58.5692,5.63066,-0.0083598,0.0350897,1983.92,No
781,58.5699,5.63003,-0.00437795,0.0349648,1984.65,No
782,58.5705,5.62938,-0.00579007,0.0340525,1984.55,No
783,58.5712,5.62871,-0.00824076,0.0329822,1984.42,No
784,58.5719,5.62802,-0.0106585,0.0319165,1984.57,No
785,58.5724,5.62739,-0.00913032,0.0293066,1983.13,No
786,58.5729,5.62686,-0.00684514,0.0264187,1981.02,No
787,58.5734,5.62641,-0.00458859,0.0235627,1984.27,No
788,58.5738,5.62603,-0.00319951,0.0214286,1984.87,No
789,58.5742,5.62569,-0.00199515,0.0194574,1984.94,No
790,58.5745,5.6254,-0.000803808,0.0175072,1984.87,No
791,58.5748,5.62516,0.001423,0.0163063,1984.78,No
792,58.5749,5.62499,0.0038515,0.0152649,1984.87,No
793,58.5751,5.62486,0.00628129,0.0142397,1984.97,No
794,58.5752,5.62475,0.00675548,0.0134147,1984.94,No
795,58.5752,5.62466,0.00683783,0.0126299,1984.99,No
796,58.5753,5.62459,0.0069195,0.0118451,1985,No
797,58.5754,5.62451,0.0064364,0.011414,1984.87,No
798,58.5755,5.62443,0.00584092,0.0110537,1984.78,No
799,58.5756,5.62434,0.00524608,0.0106936,1984.91,No
800,58.5756,5.62425,0.00522765,0.0110022,1984.98,No
801,58.5757,5.62416,0.00532328,0.0114457,1985.07,No
802,58.5758,5.62406,0.00541755,0.0118907,1985.15,No
803,58.5759,5.62397,0.00607555,0.012132,1985.1,No
804,58.576,5.6239,0.00684691,0.0123317,1984.96,No
805,58.576,5.62384,0.00761859,0.012531,1984.88,No
806,58.576,5.62383,0.0114763,0.013435,1984.77,No
807,58.576,5.62388,0.0159498,0.0144813,1984.92,No
808,58.5759,5.624,0.02042,0.0155291,1984.84,No
809,58.5757,5.62415,0.02388,0.0165584,1984.75,No
810,58.5756,5.62434,0.0271391,0.0175843,1984.72,No
811,58.5754,5.62455,0.0304,0.0186105,1984.72,No
812,58.5752,5.62475,0.0325306,0.0210372,1984.66,No
813,58.575,5.62492,0.0344408,0.0237393,1984.75,No
814,58.5749,5.62506,0.0363681,0.0264457,1984.75,No
815,58.5749,5.62506,0.0302113,0.0289409,1984.71,No
816,58.575,5.62489,0.0224315,0.0313821,1984.75,No
817,58.5753,5.62458,0.0146624,0.0338173,1984.66,No
818,58.5757,5.62419,0.0125085,0.0364203,1984.74,No
819,58.5761,5.62376,0.0114773,0.0390733,1984.81,No
820,58.5766,5.62326,0.0104445,0.0417419,1983.61,No
821,58.5771,5.62269,0.00945266,0.0444926,1981.21,No
822,58.5778,5.62205,0.00847845,0.0472348,1984.28,No
823,58.5785,5.62136,0.0075191,0.0499762,1984.27,No
824,58.5791,5.62065,0.00684713,0.0516236,1984.39,No
825,58.5797,5.61993,0.00623791,0.0530751,1984.45,No
826,58.5801,5.61922,0.00563421,0.0545578,1985.79,No
827,58.5805,5.61859,0.00532323,0.0559635,1988.11,No
828,58.5808,5.61802,0.00506449,0.057371,1985.23,No
829,58.581,5.6175,0.00480045,0.058793,1985.41,No
830,58.5812,5.61697,0.00448358,0.0604221,1985.61,No
831,58.5814,5.6164,0.00415542,0.062102,1985.77,No
832,58.5816,5.6158,0.00382632,0.0637938,1985.79,No
833,58.5819,5.61512,0.00249937,0.0652508,1985.27,No
834,58.5824,5.61426,0.000956394,0.0666604,1984.23,No
835,58.583,5.61323,-0.000605543,0.0680367,1986.24,No
836,58.5838,5.61212,-0.00401358,0.0666782,1986.13,No
837,58.5847,5.61094,-0.00781959,0.064729,1985.42,No
838,58.5859,5.60974,-0.0116243,0.0626295,1985.31,No
839,58.5874,5.6086,-0.0127128,0.0626302,1986.08,No
840,58.589,5.6075,-0.0132282,0.0630418,1985.52,No
841,58.5908,5.60661,-0.0136479,0.0632761,1986.05,No
842,58.5928,5.60584,-0.0118048,0.0649328,1985.59,No
843,58.5946,5.60487,-0.00960052,0.0670205,1984.69,No
844,58.5961,5.60368,-0.00748506,0.0693636,1984.63,No
845,58.5973,5.60248,-0.00586468,0.0688608,1983.95,No
846,58.5985,5.60132,-0.00434712,0.0677417,1984.89,No
847,58.5997,5.60021,-0.00283507,0.0665729,1985.13,No
848,58.6007,5.59923,0.00245005,0.0645852,1985.27,No
849,58.6014,5.59838,0.00851698,0.0624646,1984.72,No
850,58.6021,5.59767,0.0146078,0.0603336,1981.92,No
851,58.6028,5.59706,0.0209778,0.0586396,1984.98,No
852,58.6032,5.5966,0.0273978,0.0570443,1984.96,No
853,58.6035,5.59626,0.0338182,0.0554583,1984.95,No
854,58.604,5.59579,0.0311083,0.0623679,1985.09,No
855,58.6045,5.59516,0.0265693,0.0710195,1985.18,No
856,58.605,5.59438,0.02202,0.0797477,1985.81,No
857,58.6054,5.5937,0.0185728,0.0805732,1990.15,No
858,58.6057,5.5931,0.0153355,0.0798318,1986.48,No
859,58.6059,5.59255,0.0120799,0.079107,1986.3,No
860,58.6062,5.59196,0.00948749,0.0781844,1986.53,No
861,58.6064,5.59131,0.00701651,0.077227,1986.62,No
862,58.6067,5.5906,0.00452902,0.076273,1986.69,No
863,58.607,5.58985,0.00558267,0.0758606,1984.65,No
864,58.6075,5.58901,0.00736705,0.0755512,1986.23,No
865,58.6081,5.58809,0.00917107,0.0752214,1986.69,No
866,58.6088,5.58717,0.00966235,0.0742016,1986.69,No
867,58.6095,5.58623,0.00989562,0.0730116,1986.51,No
868,58.6104,5.58527,0.010137,0.0717521,1981.75,No
869,58.6115,5.58429,0.00936208,0.0692935,1986.42,No
870,58.6127,5.58336,0.00836704,0.0665309,1986.3,No
871,58.614,5.58247,0.00735582,0.0637251,1987.02,No
872,58.6151,5.58155,0.00594352,0.0629219,1989.08,No
873,58.6158,5.58067,0.00443699,0.0626651,1986.71,No
874,58.6164,5.57979,0.0029139,0.0624363,1986.13,No
875,58.6171,5.5789,0.000686735,0.0590181,1986.09,No
876,58.6177,5.57801,-0.00170151,0.0549372,1986.24,No
877,58.6185,5.57713,-0.00410669,0.0508097,1981.8,No
878,58.6194,5.57626,-0.00569042,0.048504,1985.81,No
879,58.6205,5.57545,-0.00709448,0.0465303,1985.97,No
880,58.6216,5.57468,-0.00849022,0.0445502,1985.99,No
881,58.6227,5.57394,-0.0107438,0.0428442,1983.04,No
882,58.624,5.57335,-0.0131269,0.0411106,1986.2,No
883,58.6253,5.57279,-0.0155254,0.0394041,1988.18,No
884,58.6264,5.57195,-0.0207178,0.0405285,1981.69,No
885,58.6271,5.5707,-0.0266379,0.0423465,1989.22,No
886,58.6278,5.56928,-0.0327509,0.0442624,1984.88,No
887,58.6287,5.56768,-0.0368272,0.0497035,1985.76,No
888,58.6299,5.56595,-0.0405845,0.0559733,1985.76,No
889,58.6315,5.56415,-0.044438,0.0623635,1983.09,No
890,58.6333,5.56231,-0.0462358,0.0656727,1984.48,No
891,58.6347,5.56025,-0.0477886,0.0685544,1988.16,No
892,58.6356,5.55809,-0.0494752,0.0716076,1985.74,No
893,58.6365,5.5559,-0.0497378,0.0728269,1984.19,No
894,58.638,5.55372,-0.0496379,0.0735938,1986.05,No
895,58.6398,5.55165,-0.0494268,0.0742493,1983.55,No
896,58.6418,5.54982,-0.0454302,0.071969,1985.43,No
897,58.6434,5.54803,-0.0405581,0.0690784,1982.57,No
898,58.6451,5.54645,-0.0354582,0.0660281,1985.2,No
899,58.6466,5.54496,-0.03005,0.0631814,1985.19,No
900,58.6479,5.54359,-0.0244588,0.0603202,1981.43,No
901,58.6491,5.54239,-0.0187142,0.0573586,1984.91,No
902,58.65,5.54133,-0.0128277,0.0530608,1984.91,No
903,58.6507,5.54046,-0.00681927,0.0484137,1985,No
904,58.6511,5.53984,-0.000718183,0.0436635,1987.86,No
905,58.6513,5.53954,0.00983814,0.0425197,1989.88,No
